,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_nonrob_prob,mean_nonrob_obj,mean_scenario_probs,mean_scenario_obj,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_nonrob_prob,0.25_nonrob_obj,0.25_scenario_probs,0.25_scenario_obj,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_nonrob_prob,0.75_nonrob_obj,0.75_scenario_probs,0.75_scenario_obj
0,0.01,1.0,-0.787676108428273,0.018933333333333333,-0.7959036162465472,0.01778666666666667,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.01,1.0,-0.7973106722547728,0.0,-0.8070340321420719,0.0,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.01,1.0,-0.783404973679341,0.0,-0.7824653008910574,0.0,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
1,0.05,1.0,-0.8194952506461931,0.075425,-0.8210530750327781,0.07319333333333333,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.05,1.0,-0.8242322323640465,0.0125,-0.827644450083182,0.012,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.05,1.0,-0.8167068768854617,0.07062500000000001,-0.8171101338751563,0.069,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
2,0.08,1.0,-0.8373624240946889,0.08795833333333333,-0.8383318830959865,0.08568333333333333,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.08,1.0,-0.8425092818227583,0.0075,-0.8426122860436256,0.011,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.08,1.0,-0.832176919223376,0.0575,-0.8332236846697958,0.06775,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
3,0.1,1.0,-0.8413647447515163,0.099425,-0.8414668167464451,0.10187333333333334,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.1,1.0,-0.8476364909142475,0.0025,-0.8477038514139937,0.00675,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.1,1.0,-0.8383524993240012,0.055,-0.8392661183414114,0.05975,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
4,0.12,1.0,-0.8390375814627063,0.11621666666666668,-0.8401677774564499,0.11719999999999998,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.12,1.0,-0.8465159235427824,0.005,-0.8470381227867273,0.00975,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.12,1.0,-0.8302556812301879,0.07062500000000001,-0.8317923523492119,0.0775,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
5,0.15,1.0,-0.8480009307593342,0.11782499999999999,-0.8494898273653336,0.11773666666666666,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.15,1.0,-0.8513296177357913,0.005,-0.852945061650392,0.003,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.15,1.0,-0.843650640124363,0.068125,-0.8457408744865398,0.0725,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
6,0.18,1.0,-0.8480336099404631,0.11194166666666668,-0.8492991370824895,0.11419666666666667,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.18,1.0,-0.8524635536474487,0.0025,-0.8536435648154003,0.004,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.18,1.0,-0.8442737858365692,0.065,-0.8450822510088459,0.07025,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
7,0.2,1.0,-0.8509671545319559,0.134275,-0.8523025939792745,0.13319333333333333,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.2,1.0,-0.8538477437821035,0.01,-0.8556445145515146,0.016,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.2,1.0,-0.84714494485468,0.075625,-0.8486253356142487,0.074,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
8,0.23,1.0,-0.851407825210084,0.13267500000000002,-0.8524034361478651,0.13206333333333334,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.23,1.0,-0.8559750411819751,0.01,-0.8577702893770243,0.013,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.23,1.0,-0.846670726816855,0.07875,-0.8463323404143134,0.0745,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
9,0.25,1.0,-0.853837556546762,0.11390833333333333,-0.854683170388563,0.11583333333333333,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.25,1.0,-0.8573540220473581,0.0075,-0.8589187639589527,0.01,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.25,1.0,-0.8490918253141542,0.073125,-0.8492653044441961,0.07275,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
10,0.3,1.0,-0.8539037214907982,0.12153333333333334,-0.856036863626454,0.12514333333333333,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.3,1.0,-0.8586597859357312,0.011875,-0.861062181662657,0.015,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.3,1.0,-0.8486877718845389,0.0975,-0.8496133519990262,0.1025,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
11,0.33,1.0,-0.8553491722912997,0.11971666666666667,-0.8564591245646431,0.11926333333333335,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.33,1.0,-0.860649193280084,0.0225,-0.8617594560639783,0.021,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.33,1.0,-0.8496179200944132,0.0925,-0.8498934374748087,0.09125,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
12,0.35,1.0,-0.8557157225233459,0.12584166666666666,-0.8584527311334227,0.12655000000000002,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.35,1.0,-0.8618203651379024,0.0225,-0.863941255654842,0.022,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.35,1.0,-0.8491936180140283,0.1075,-0.8516833379621856,0.10375,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
13,0.4,1.0,-0.8605607781594123,0.13371666666666668,-0.8629418134612585,0.13473,0.6211522834089945,-0.8793730010721009,0.2088343082401129,-0.8109385527712595,0.4,1.0,-0.865393343393947,0.025,-0.8682030372377476,0.027,0.6115869301313491,-0.8749058626402537,0.1976132634213857,-0.8159439270375695,0.4,1.0,-0.8537416608029401,0.115625,-0.856172745380335,0.12,0.6330067837351556,-0.8640571324379571,0.2220559709274646,-0.8016615412486183
