,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.1959111210343325,-6.6739249738805135,0.0,[0.035],0.504715685124444,0.745,0.035,1.0
1,"(100,)",-4.6834722964723055,-7.224882015007356,0.0,[0.085],0.9884065354907277,0.675,0.085,1.0
2,"(200,)",-4.776250061008906,-7.3347048716877765,0.0,[0.095],1.142080416633297,0.66,0.095,1.0
3,"(300,)",-4.797309152351077,-7.36032538763534,0.0,[0.095],1.1772583048232228,0.655,0.095,1.0
4,"(400,)",-4.804742807671061,-7.369560699691506,0.0,[0.095],1.1896036303346507,0.655,0.095,1.0
5,"(500,)",-4.806325810909907,-7.3715409364287705,0.0,[0.095],1.1921425968090817,0.655,0.095,1.0
