,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-17.040227978069503,-4.654748414481924,[0.04],0.4429403857374693,0.04,34.289299269092155,[1.44294039],1,0.0,tensor(-0.4329),"[np.float64(0.6136624199953791), np.float64(9.131995783165918), np.float64(0.0), np.float64(2.424619603530999)]",1.0
1,1,-18.00258695816207,-4.697177880222572,[0.03],0.6011246735426464,0.03,34.24382079287715,[1.44294039],1,9.99999976899023e-05,tensor(1.8397),"[np.float64(0.6135082727070975), np.float64(9.132137045591481), np.float64(0.00039999999951398016), np.float64(2.424467547346822)]",1.0
2,2,-18.11270853845081,-4.703099833910406,[0.03],0.6040928767982283,0.03,34.19855489493717,[1.44294039],1,4.290304025442947e-05,tensor(1.8423),"[np.float64(0.6133547103318482), np.float64(9.132278097679094), np.float64(0.0007979247928897454), np.float64(2.4243157302881033)]",1.0
3,3,-18.22257430168981,-4.709014155647818,[0.03],0.6071121680579883,0.03,34.15337290845368,[1.44294039],1,-3.329660000281563e-05,tensor(-2.6309),"[np.float64(0.6132013337277371), np.float64(9.132419098478644), np.float64(0.0011952922030388884), np.float64(2.4241639851704457)]",1.0
4,4,-18.332344685876976,-4.714924425269821,[0.03],0.6101290637655354,0.03,34.10825492339878,[1.44294039],1,-3.644402097241792e-05,tensor(-2.6348),"[np.float64(0.6130480756660557), np.float64(9.13256007936014), np.float64(0.0015922852630915329), np.float64(2.4240122819837433)]",1.0
5,5,-18.442118607938685,-4.720831705378035,[0.03],0.6131022382948689,0.03,34.06319597610051,[1.44294039],1,-7.1058082200455945e-06,tensor(-2.6386),"[np.float64(0.6128949158784182), np.float64(9.13270105129205), np.float64(0.0019888996576881367), np.float64(2.4238606128061315)]",1.0
6,6,-18.551679851568892,-4.726736416417608,[0.03],0.6161390979472505,0.03,34.018194872446436,[1.44294039],1,4.093276376052754e-05,tensor(1.8532),"[np.float64(0.6127418463672447), np.float64(9.13284201922534), np.float64(0.0023850819034246847), np.float64(2.4237089763100403)]",1.0
7,7,-18.661179593562068,-4.732638757315282,[0.03],0.6191667090877128,0.03,33.973251689092436,[1.44294039],1,6.369230615654246e-05,tensor(1.8559),"[np.float64(0.6125888635091313), np.float64(9.132982985703476), np.float64(0.00278076042275184), np.float64(2.4235573738500586)]",1.0
8,8,-18.770177316841348,-4.7384714786754065,[0.035],0.6223984616130356,0.035,33.9283669926852,[1.44294039],1,6.708099663003276e-05,tensor(1.8244),"[np.float64(0.6124359655365509), np.float64(9.133123952146013), np.float64(0.0031758553203868624), np.float64(2.423405808074059)]",1.0
9,9,-18.878778543744147,-4.744257659588643,[0.035],0.6257619356040459,0.035,33.88355781516198,[1.44294039],1,5.546233427530999e-05,tensor(1.8274),"[np.float64(0.6122832025862287), np.float64(9.1332648547476), np.float64(0.0035701310073804936), np.float64(2.4232543569748213)]",1.0
10,10,-18.98729181979184,-4.750041444209833,[0.035],0.6291120909508436,0.035,33.83882109305902,[1.44294039],1,3.172474594382071e-05,tensor(1.8303),"[np.float64(0.6121305620734373), np.float64(9.1334057093543), np.float64(0.003963533536967126), np.float64(2.423103006764121)]",1.0
11,11,-19.095711148365293,-4.755822943398393,[0.035],0.6324550292397948,0.035,33.794154843788775,[1.44294039],1,-1.9646248273631384e-06,tensor(-2.6634),"[np.float64(0.6119780350708228), np.float64(9.133546527344675), np.float64(0.004355997842009012), np.float64(2.4229517488002554)]",1.0
12,12,-19.203950593258774,-4.761602247441466,[0.035],0.6358343577364239,0.035,33.74955777457372,[1.44294039],1,-1.2228976218751207e-05,tensor(-2.6678),"[np.float64(0.6118256150789303), np.float64(9.133687317116348), np.float64(0.004747451414149207), np.float64(2.4228005778825494)]",1.0
13,13,-19.312143132009954,-4.767379433995376,[0.035],0.6391876720007279,0.035,33.70502904539724,[1.44294039],1,-4.102691001121129e-06,tensor(-2.6721),"[np.float64(0.6116732972826731), np.float64(9.133828084991308), np.float64(0.005137816456503489), np.float64(2.422649491211746)]",1.0
14,14,-19.42019662858463,-4.7731545743372035,[0.035],0.6425605125053144,0.035,33.660568106716354,[1.44294039],1,1.877385469328347e-05,tensor(1.8422),"[np.float64(0.6115210780485223), np.float64(9.133968835826707), np.float64(0.005527011647648682), np.float64(2.42249848768099)]",1.0
