seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
10,0.0001,10,0.2,2,1.5,-421.3746225143862,1.0,-421.37441413483333,1.0,0.008227932,0.0,0.0,-430.7578248601059,-429.99205283763376,-429.9917526849269,-421.37268760061346,-421.3727150052504
10,0.0031622776601683794,10,0.2,2,1.5,-421.3253454510248,1.0,-421.32533248601715,1.0,0.008227932,0.0,0.0,-430.7191897442566,-429.95390910469575,-429.9539023774101,-421.32521520555446,-421.3252168344832
10,0.1,10,0.2,2,1.5,-419.8149889771749,0.995,-419.81498861331045,1.0,0.008227932,0.0,0.0,-429.4974269744736,-428.7476833909652,-428.7476834822024,-419.8149853619394,-419.81498540822764
10,0.11,10,0.2,2,1.5,-419.6590297486059,0.995,-419.65902973672985,0.998,0.008227932,0.0,0.0,-429.3712610037198,-428.6231218829789,-428.62312193981626,-419.65902963187875,-419.65902963340665
10,0.2094736842105263,10,0.2,2,1.5,-418.1076706899122,0.985,-418.10767061228995,0.98,0.008227932,0.0,0.0,-428.116240859855,-427.38406176344705,-427.3840618223186,-418.10766991653526,-418.10766992637735
10,0.30894736842105264,10,0.2,2,1.5,-416.55631104651854,0.96,-416.55631099991626,0.952,0.008227932,0.0,0.0,-426.8612210183872,-426.14500194097695,-426.14500202221376,-416.55631058130876,-416.5563105872024
10,0.4084210526315789,10,0.2,2,1.5,-415.0049515844369,0.89,-415.0049515359631,0.892,0.008227932,0.005,0.004,-425.6062010486389,-424.9059419883372,-424.90594214010116,-415.004951103004,-415.0049511091634
10,0.5078947368421053,10,0.2,2,1.5,-413.45359224766145,0.785,-413.45359212731285,0.84,0.008227932,0.005,0.008,-424.35118085679954,-423.66688177576964,-423.6668820376352,-413.4535910525292,-413.4535910678343
10,0.6073684210526316,10,0.2,2,1.5,-411.9022326440256,0.705,-411.90223264063775,0.76,0.008227932,0.005,0.01,-423.0961613854444,-422.4278223176468,-422.4278224771639,-411.90223261028785,-411.902232610718
10,0.7068421052631578,10,0.2,2,1.5,-410.35087323590886,0.63,-410.3508732341672,0.666,0.008227932,0.015,0.02,-421.841141733057,-421.18876266980766,-421.1887627824624,-410.35087321854564,-410.3508732187668
10,0.8063157894736842,10,0.2,2,1.5,-408.79951382811805,0.55,-408.79951382634204,0.56,0.008227932,0.035,0.03,-420.58612185275655,-419.94970280971654,-419.9497029302122,-408.79951381039615,-408.7995138106212
10,0.9057894736842105,10,0.2,2,1.5,-407.2481544173459,0.46,-407.24815441471077,0.466,0.008227932,0.055,0.042,-419.3311018471587,-418.71064281513804,-418.7106429448122,-407.2481543909826,-407.24815439131555
10,1.0052631578947369,10,0.2,2,1.5,-405.69679473154594,0.4,-405.6967946745098,0.38,0.008227932,0.07,0.052,-418.07608211591054,-417.47158310042136,-417.47158320595463,-405.69679416256326,-405.6967941697898
10,1.1047368421052632,10,0.2,2,1.5,-404.14543557804154,0.33,-404.1454355712078,0.316,0.008227932,0.075,0.074,-416.82106223577216,-416.23252322215137,-416.23252333048436,-404.1454355098731,-404.145435510739
10,1.2042105263157896,10,0.2,2,1.5,-402.5940761465385,0.265,-402.5940761364761,0.268,0.008227932,0.115,0.092,-415.5660423526364,-414.99346337918456,-414.9934634824391,-402.59407604616644,-402.59407604744143
10,1.3036842105263158,10,0.2,2,1.5,-401.04271679851195,0.195,-401.04271679740066,0.222,0.008227932,0.13,0.122,-414.3110224450779,-413.7544034817476,-413.7544035961042,-401.04271678743316,-401.04271678757414
10,1.4031578947368422,10,0.2,2,1.5,-399.4913571607261,0.17,-399.4913571338383,0.19,0.008227932,0.145,0.162,-413.0560024307483,-412.515343482992,-412.5153436421574,-399.49135689329273,-399.49135689671294
10,1.5026315789473685,10,0.2,2,1.5,-397.9399976887119,0.16,-397.9399976548774,0.164,0.008227932,0.19,0.19,-411.8009825765218,-411.27628364695914,-411.27628380761496,-397.939997351153,-397.9399973554421
10,1.6021052631578947,10,0.2,2,1.5,-396.3886382455347,0.135,-396.38863821661926,0.13,0.008227932,0.205,0.22,-410.5459625551347,-410.0372236312826,-410.03722383091764,-396.3886379566341,-396.3886379602967
