,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.15,1.0,-0.8381627204681991,0.10550833333333333,-0.8370727856950874,0.10304666666666668,0.15,1.0,-0.8483204837265376,0.015,-0.8464394349219411,0.01,0.15,1.0,-0.8281285249789739,0.13,-0.8267907113089188,0.125
1,0.2,1.0,-0.8435854740274584,0.18407916666666668,-0.8451897520105339,0.17654416666666667,0.2,1.0,-0.8533604340604493,0.01,-0.8525582778490388,0.011,0.2,1.0,-0.8320574977516884,0.2525,-0.8366959278597095,0.23825
2,0.23,1.0,-0.8512133852222543,0.21176250000000002,-0.8465876481783238,0.21182916666666665,0.23,1.0,-0.8603075466664558,0.015,-0.8546008810670112,0.018,0.23,1.0,-0.8412297495402645,0.3175,-0.8362602046011942,0.33375
3,0.25,1.0,-0.8502225572680767,0.265075,-0.8476456256456011,0.26313,0.25,1.0,-0.858517012728502,0.035,-0.8551628121766586,0.036,0.25,1.0,-0.8401441615645608,0.400625,-0.8378134977096259,0.39325
4,0.3,1.0,-0.8527423670720243,0.31891875,-0.8516181095009343,0.3160283333333333,0.3,1.0,-0.8643215913237325,0.0825,-0.8605547378173276,0.074,0.3,1.0,-0.8402804041192347,0.4925,-0.8401369908328555,0.48724999999999996
5,0.33,1.0,-0.8552270631080472,0.3132979166666667,-0.851846006993964,0.3202825,0.33,1.0,-0.8699369828573724,0.065,-0.8624008492599231,0.05875,0.33,1.0,-0.8423969387006244,0.5125,-0.8414181204015858,0.52
6,0.35,1.0,-0.851427753917084,0.3269458333333333,-0.8504775317052612,0.33002499999999996,0.35,1.0,-0.8657003437861233,0.065,-0.8635642822325045,0.06075,0.35,1.0,-0.8378218128457,0.525,-0.8363897962877412,0.522
7,0.4,1.0,-0.8508479023214908,0.3715354166666666,-0.8504514081216289,0.37465,0.4,1.0,-0.8629535358982436,0.12,-0.8630158374496466,0.129,0.4,1.0,-0.8383304674143398,0.6125,-0.838418665004119,0.6125
8,0.45,1.0,-0.8603379652335519,0.43671249999999995,-0.860059014051845,0.44567416666666665,0.45,1.0,-0.8722826044226792,0.184375,-0.8704347369174934,0.192,0.45,1.0,-0.8480109538921533,0.683125,-0.847790997807042,0.693
