seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
30,0.0001,30,0.35,0.5,1,-426.531576559999,1.0,-426.0346749035162,1.0,0.007815135
30,0.00021544346900318845,30,0.35,0.5,1,-426.4947682642352,1.0,-426.01224083266754,1.0,0.007815135
30,0.00046415888336127773,30,0.35,0.5,1,-426.41855098849294,1.0,-425.9583228919513,1.0,0.007815135
30,0.001,30,0.35,0.5,1,-426.4071058889496,1.0,-425.948177064151,1.0,0.007815135
30,0.002154434690031882,30,0.35,0.5,1,-426.3933406606016,1.0,-425.93374504021784,1.0,0.007815135
30,0.004641588833612777,30,0.35,0.5,1,-426.35969292240827,1.0,-425.8996749007464,1.0,0.007815135
30,0.01,30,0.35,0.5,1,-426.2841964660745,1.0,-425.82412662634687,1.0,0.007815135
30,0.021544346900318822,30,0.35,0.5,1,-426.12169524633754,1.0,-425.66146955889604,1.0,0.007815135
30,0.046415888336127774,30,0.35,0.5,1,-425.7715709092224,1.0,-425.31102292054754,1.0,0.007815135
30,0.1,30,0.35,0.5,1,-425.0172286036136,1.0,-424.55599008997007,0.996,0.007815135
30,0.11,30,0.35,0.5,1,-424.8764540954511,1.0,-424.415085980785,0.996,0.007815135
30,0.17357142857142857,30,0.35,0.5,1,-423.98151423440487,0.985,-423.5193269495836,0.984,0.007815135
30,0.23714285714285716,30,0.35,0.5,1,-423.0865748974712,0.96,-422.6235683433946,0.956,0.007815135
30,0.3007142857142857,30,0.35,0.5,1,-422.19163518469,0.94,-421.72780941120004,0.922,0.007815135
30,0.36428571428571427,30,0.35,0.5,1,-421.2966960069729,0.89,-420.83205078477937,0.886,0.007815135
30,0.4278571428571428,30,0.35,0.5,1,-420.4017564949113,0.83,-419.9362920059721,0.822,0.007815135
30,0.49142857142857144,30,0.35,0.5,1,-419.5068170536145,0.78,-419.04053330922846,0.76,0.007815135
30,0.555,30,0.35,0.5,1,-418.61187761384434,0.715,-418.14477456080016,0.698,0.007815135
30,0.6185714285714285,30,0.35,0.5,1,-417.7169380720467,0.675,-417.24901569453107,0.64,0.007815135
30,0.6821428571428572,30,0.35,0.5,1,-416.8219985692374,0.58,-416.35325691896514,0.586,0.007815135
30,0.7457142857142857,30,0.35,0.5,1,-415.92705911680923,0.525,-415.4574981900765,0.52,0.007815135
30,0.8092857142857143,30,0.35,0.5,1,-415.0321196232035,0.49,-414.56173942272875,0.464,0.007815135
30,0.8728571428571429,30,0.35,0.5,1,-414.1371800925558,0.46,-413.66598060970887,0.422,0.007815135
30,0.9364285714285714,30,0.35,0.5,1,-413.2422407147868,0.425,-412.7702219821702,0.368,0.007815135
30,1.0,30,0.35,0.5,1,-412.347301271156,0.37,-411.87446320549,0.33,0.007815135
30,1.1,30,0.35,0.5,1,-410.9395312279487,0.315,-410.46540442290905,0.29,0.007815135
30,1.2625000000000002,30,0.35,0.5,1,-408.6519050826045,0.195,-408.175684019212,0.224,0.007815135
30,1.425,30,0.35,0.5,1,-406.3642789284274,0.135,-405.88596361392354,0.158,0.007815135
30,1.5875000000000001,30,0.35,0.5,1,-404.0766528541368,0.11,-403.59624329044624,0.112,0.007815135
30,1.75,30,0.35,0.5,1,-401.78902667545947,0.08,-401.3065228628203,0.08,0.007815135
30,1.9125,30,0.35,0.5,1,-399.5014004356388,0.065,-399.01680238673345,0.056,0.007815135
30,2.075,30,0.35,0.5,1,-397.21377437250777,0.055,-396.72708207772934,0.046,0.007815135
30,2.2375,30,0.35,0.5,1,-394.92614808055254,0.04,-394.4373615262559,0.03,0.007815135
30,2.4000000000000004,30,0.35,0.5,1,-392.63850834617915,0.03,-392.14762602863203,0.018,0.007815135
30,2.5625,30,0.35,0.5,1,-390.34412423652014,0.02,-389.8503651298511,0.01,0.007815135
30,2.725,30,0.35,0.5,1,-388.0432679429131,0.02,-387.5461548565486,0.01,0.007815135
30,2.8875,30,0.35,0.5,1,-385.71308197901874,0.01,-385.21117908923117,0.006,0.007815135
30,3.0500000000000003,30,0.35,0.5,1,-383.36729165770464,0.0,-382.86301336989726,0.002,0.007815135
30,3.2125000000000004,30,0.35,0.5,1,-381.0181014331318,0.0,-380.5125628808062,0.0,0.007815135
30,3.375,30,0.35,0.5,1,-378.6689111699793,0.0,-378.16211237818226,0.0,0.007815135
30,3.5375,30,0.35,0.5,1,-376.3197208742663,0.0,-375.81166184302475,0.0,0.007815135
30,3.7,30,0.35,0.5,1,-373.96746191684275,0.0,-373.4577873255105,0.0,0.007815135
30,3.8625000000000003,30,0.35,0.5,1,-371.58905665134023,0.0,-371.0748670073447,0.0,0.007815135
30,4.025,30,0.35,0.5,1,-369.1840905547743,0.005,-368.66329096029955,0.012,0.007815135
30,4.1875,30,0.35,0.5,1,-366.71748351355126,0.01,-366.1904990286653,0.032,0.007815135
30,4.35,30,0.35,0.5,1,-364.12951932252514,0.01,-363.5887360835246,0.03,0.007815135
30,4.5125,30,0.35,0.5,1,-361.44115624820006,0.015,-360.88096741395424,0.028,0.007815135
30,4.675000000000001,30,0.35,0.5,1,-358.6512851943582,0.015,-358.07155104922583,0.022,0.007815135
30,4.8375,30,0.35,0.5,1,-355.76031519431575,0.015,-355.16238714997434,0.014,0.007815135
30,5.0,30,0.35,0.5,1,-352.7527456993486,0.005,-352.13813102828584,0.008,0.007815135
