seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
40,0.0001,40,0.35,0.5,1,-426.32043384637916,1.0,-425.80494520262727,1.0,0.008611966
40,0.00021544346900318845,40,0.35,0.5,1,-426.31780717482997,1.0,-425.80231095362467,1.0,0.008611966
40,0.00046415888336127773,40,0.35,0.5,1,-426.31300650101844,1.0,-425.79835813218034,1.0,0.008611966
40,0.001,40,0.35,0.5,1,-426.30645833841214,1.0,-425.79219119566625,1.0,0.008611966
40,0.002154434690031882,40,0.35,0.5,1,-426.2907527281661,1.0,-425.7768512552796,1.0,0.008611966
40,0.004641588833612777,40,0.35,0.5,1,-426.2571823752817,1.0,-425.74396438690275,1.0,0.008611966
40,0.01,40,0.35,0.5,1,-426.18487384397696,1.0,-425.67311366070936,1.0,0.008611966
40,0.021544346900318822,40,0.35,0.5,1,-426.0290961263556,1.0,-425.520474646087,1.0,0.008611966
40,0.046415888336127774,40,0.35,0.5,1,-425.6934905077443,0.995,-425.191626942197,1.0,0.008611966
40,0.1,40,0.35,0.5,1,-424.97045017512363,0.99,-424.4831460333779,0.994,0.008611966
40,0.11,40,0.35,0.5,1,-424.83551478598815,0.99,-424.3509280836766,0.992,0.008611966
40,0.17357142857142857,40,0.35,0.5,1,-423.9777107898907,0.97,-423.51039630445234,0.974,0.008611966
40,0.23714285714285716,40,0.35,0.5,1,-423.11990638356065,0.935,-422.66986467490426,0.956,0.008611966
40,0.3007142857142857,40,0.35,0.5,1,-422.26210237899943,0.895,-421.82933323416637,0.918,0.008611966
40,0.36428571428571427,40,0.35,0.5,1,-421.404298137803,0.86,-420.98880159427983,0.878,0.008611966
40,0.4278571428571428,40,0.35,0.5,1,-420.5464939162775,0.83,-420.14827005284104,0.832,0.008611966
40,0.49142857142857144,40,0.35,0.5,1,-419.688689771928,0.745,-419.3077385041079,0.786,0.008611966
40,0.555,40,0.35,0.5,1,-418.83088581913324,0.695,-418.4672070128633,0.728,0.008611966
40,0.6185714285714285,40,0.35,0.5,1,-417.97308169786714,0.655,-417.626675509369,0.68,0.008611966
40,0.6821428571428572,40,0.35,0.5,1,-417.11527760412565,0.615,-416.7861439770834,0.604,0.008611966
40,0.7457142857142857,40,0.35,0.5,1,-416.2574734604148,0.565,-415.9456123757517,0.554,0.008611966
40,0.8092857142857143,40,0.35,0.5,1,-415.3996694117453,0.515,-415.10508090071227,0.518,0.008611966
40,0.8728571428571429,40,0.35,0.5,1,-414.5418653310538,0.48,-414.2645493711315,0.458,0.008611966
40,0.9364285714285714,40,0.35,0.5,1,-413.6840611089237,0.415,-413.42401772945414,0.396,0.008611966
40,1.0,40,0.35,0.5,1,-412.82625713954315,0.37,-412.5834862796552,0.352,0.008611966
40,1.1,40,0.35,0.5,1,-411.4769022904821,0.28,-411.26130180278517,0.29,0.008611966
40,1.2625000000000002,40,0.35,0.5,1,-409.28420088457125,0.17,-409.11275216618196,0.218,0.008611966
40,1.425,40,0.35,0.5,1,-407.0914994181349,0.125,-406.9642024783411,0.166,0.008611966
40,1.5875000000000001,40,0.35,0.5,1,-404.8987979370535,0.1,-404.815652749893,0.12,0.008611966
40,1.75,40,0.35,0.5,1,-402.706096536884,0.065,-402.6671031655525,0.088,0.008611966
40,1.9125,40,0.35,0.5,1,-400.5133950602646,0.045,-400.5185534281415,0.074,0.008611966
40,2.075,40,0.35,0.5,1,-398.3206936105713,0.025,-398.370003795058,0.06,0.008611966
40,2.2375,40,0.35,0.5,1,-396.12733187234073,0.01,-396.2206764424113,0.054,0.008611966
40,2.4000000000000004,40,0.35,0.5,1,-393.9166210040483,0.01,-394.05159955023095,0.042,0.008611966
40,2.5625,40,0.35,0.5,1,-391.69257584651814,0.01,-391.8674818305813,0.028,0.008611966
40,2.725,40,0.35,0.5,1,-389.45081107909505,0.01,-389.66867383396686,0.026,0.008611966
40,2.8875,40,0.35,0.5,1,-387.2054425201495,0.01,-387.46701829370147,0.024,0.008611966
40,3.0500000000000003,40,0.35,0.5,1,-384.94760042509705,0.01,-385.25368120636125,0.02,0.008611966
40,3.2125000000000004,40,0.35,0.5,1,-382.6861987011996,0.01,-383.0363852312829,0.018,0.008611966
40,3.375,40,0.35,0.5,1,-380.4213918633997,0.01,-380.815342684982,0.016,0.008611966
40,3.5375,40,0.35,0.5,1,-378.127361389161,0.005,-378.56119108061006,0.012,0.008611966
40,3.7,40,0.35,0.5,1,-375.75514815420155,0.005,-376.21645288918836,0.01,0.008611966
40,3.8625000000000003,40,0.35,0.5,1,-373.2906770799432,0.01,-373.767637759138,0.022,0.008611966
40,4.025,40,0.35,0.5,1,-370.66615963036094,0.015,-371.1490289593228,0.034,0.008611966
40,4.1875,40,0.35,0.5,1,-367.86430533754975,0.015,-368.3364882463492,0.044,0.008611966
40,4.35,40,0.35,0.5,1,-364.90519744944123,0.015,-365.3556735736174,0.04,0.008611966
40,4.5125,40,0.35,0.5,1,-361.7973532399159,0.01,-362.22028604464003,0.038,0.008611966
40,4.675000000000001,40,0.35,0.5,1,-358.55827456661194,0.02,-358.95078890375,0.038,0.008611966
40,4.8375,40,0.35,0.5,1,-355.2168039300773,0.025,-355.58180011867483,0.038,0.008611966
40,5.0,40,0.35,0.5,1,-351.7906176912622,0.02,-352.1323413832006,0.034,0.008611966
