,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-36.1597160626755,-4.547982762858115,[0.035],0.21045328581955594,0.035,33.90690440877385,[1.21045329],1,0.0,tensor(-0.1967),"[np.float64(0.6088775291800214), np.float64(9.34144563382882), np.float64(0.0), np.float64(2.397580203648803)]",1.0
1,1,-58.29182717868466,-5.685757386969522,[0.155],1.2933670097699597,0.155,28.76570381324549,[1.21045329],1,1.9669865894567786e-05,tensor(1.5336),"[np.float64(0.5798755397629689), np.float64(9.344517575593507), np.float64(0.037092668579036314), np.float64(2.394562634252623)]",1.0
2,2,-58.780460423796626,-6.057106462150911,[0.39],6.001540202493018,0.39,22.381635873978663,[1.21045329],1,-0.00011795323449463583,tensor(-10.5475),"[np.float64(0.5444421415741244), np.float64(9.348668915018617), np.float64(0.08463583162833216), np.float64(2.3905128744397333)]",1.0
3,3,-54.661337730988265,-6.0008063468596,[0.405],7.000847290943431,0.405,21.779825349784417,[1.21045329],1,0.0008267023328597155,tensor(-0.1026),"[np.float64(0.5377129374471931), np.float64(9.349718579310961), np.float64(0.09185597199181197), np.float64(2.389564676952558)]",1.0
4,4,-62.94771638893789,-6.004294834926288,[0.235],2.727521115070213,0.235,27.012913056459148,[1.21045329],1,0.0015926909124641504,tensor(1.6244),"[np.float64(0.5614167744330976), np.float64(9.347405316516605), np.float64(0.05871075129001403), np.float64(2.391927710863153)]",1.0
5,5,-56.6278278945351,-5.60470722743077,[0.135],1.1738503490215733,0.135,30.23218015748047,[1.21045329],1,0.0020430403321109953,tensor(1.5796),"[np.float64(0.5755297433351868), np.float64(9.346392891810762), np.float64(0.044334776030878556), np.float64(2.3929836910737206)]",1.0
6,6,-58.64505559171536,-5.736592553204591,[0.14],1.3040662242733159,0.14,29.73452614460571,[1.21045329],1,0.0022453597520202466,tensor(1.6344),"[np.float64(0.5707788779560732), np.float64(9.347520105234446), np.float64(0.050795160961384964), np.float64(2.3919083021376264)]",1.0
7,7,-65.15306086671839,-6.211264730420265,[0.265],2.9531092632537317,0.265,26.358569143175764,[1.21045329],1,0.0022437715197916107,tensor(1.4052),"[np.float64(0.5514369279984531), np.float64(9.350315551768666), np.float64(0.0717220380779605), np.float64(2.389174230545155)]",1.0
8,8,-62.82070776272795,-6.2921622397094135,[0.355],5.46143447449645,0.355,23.22290439169242,[1.21045329],1,0.0021019806979774786,tensor(0.7506),"[np.float64(0.5332890074670922), np.float64(9.353110581932066), np.float64(0.09407156277980472), np.float64(2.386454212917057)]",1.0
9,9,-63.64126726453428,-6.330162520564403,[0.355],5.2874612714622184,0.355,23.429220214616763,[1.21045329],1,0.001913489303222618,tensor(0.7310),"[np.float64(0.5316836056008223), np.float64(9.354050129680452), np.float64(0.09835877604829543), np.float64(2.3855962400602104)]",1.0
10,10,-66.43646322484285,-6.325060981819372,[0.25],2.8704823497780674,0.25,26.57851924716439,[1.21045329],1,0.0016895946486493094,tensor(1.5304),"[np.float64(0.544092350918544), np.float64(9.353485023035947), np.float64(0.09202294063135073), np.float64(2.386256716863197)]",1.0
11,11,-64.55755593418588,-6.168534637745352,[0.21],2.0529166712974742,0.21,28.394628382234963,[1.21045329],1,0.0013574438386557517,tensor(1.5501),"[np.float64(0.5488832423644174), np.float64(9.353811495048614), np.float64(0.0962733600724039), np.float64(2.3860591125422346)]",1.0
12,12,-65.94138696930482,-6.281653137231622,[0.22],2.3387591349716437,0.22,28.20680164644592,[1.21045329],1,0.0009367131176978465,tensor(1.5971),"[np.float64(0.5427632313017328), np.float64(9.355359332816109), np.float64(0.10751633799630907), np.float64(2.3846825928543547)]",1.0
13,13,-67.72156743794554,-6.469094181077863,[0.29],3.6653061809964558,0.29,26.63955327569449,[1.21045329],1,0.00044041398199591835,tensor(1.3408),"[np.float64(0.5289905119798904), np.float64(9.357753954329457), np.float64(0.12267162765082255), np.float64(2.382490975665894)]",1.0
14,14,-67.29601814668523,-6.544555792539668,[0.325],4.663973309973841,0.325,25.614007405105443,[1.21045329],1,-9.070871190306461e-05,tensor(-8.5179),"[np.float64(0.5187728157740622), np.float64(9.359792322135055), np.float64(0.1363272581307898), np.float64(2.3805867986197233)]",1.0
