seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
1,0.5,1,0.4,10,1,-5.4987204712912385,0.4625,-5.924766556779419,0.456,0.00014233,0.095,0.109
1,0.5408163265306123,1,0.4,10,1,-5.5497037345576725,0.4475,-5.974390544792619,0.444,0.00014233,0.1075,0.126
1,0.5816326530612245,1,0.4,10,1,-5.592739011859055,0.4325,-6.018287570308843,0.434,0.00014233,0.115,0.137
1,0.6224489795918368,1,0.4,10,1,-5.6274040618841035,0.4175,-6.055602748593597,0.42,0.00014233,0.1275,0.155
1,0.6632653061224489,1,0.4,10,1,-5.6545935291246385,0.41,-6.087729361875254,0.406,0.00014233,0.145,0.174
1,0.7040816326530612,1,0.4,10,1,-5.678133661373639,0.4025,-6.115470754431865,0.394,0.00014233,0.16,0.189
1,0.7448979591836735,1,0.4,10,1,-5.698234344476318,0.395,-6.138287741724216,0.379,0.00014233,0.18,0.209
1,0.7857142857142857,1,0.4,10,1,-5.715254947545199,0.39,-6.154649516364847,0.363,0.00014233,0.205,0.236
1,0.8265306122448979,1,0.4,10,1,-5.729826617272011,0.39,-6.165143425920328,0.35,0.00014233,0.2325,0.253
1,0.8673469387755102,1,0.4,10,1,-5.73771397631343,0.3675,-6.170420668073322,0.339,0.00014233,0.26,0.268
1,0.9081632653061225,1,0.4,10,1,-5.740070374064723,0.36,-6.171584888955568,0.324,0.00014233,0.2825,0.276
1,0.9489795918367346,1,0.4,10,1,-5.739319710431741,0.35,-6.166471055718096,0.304,0.00014233,0.29,0.292
1,0.9897959183673469,1,0.4,10,1,-5.736055436131998,0.3425,-6.155295565561502,0.293,0.00014233,0.3125,0.309
1,1.030612244897959,1,0.4,10,1,-5.729884660222516,0.3375,-6.143251383928133,0.285,0.00014233,0.32,0.327
1,1.0714285714285714,1,0.4,10,1,-5.716912953395853,0.32,-6.128247522823734,0.274,0.00014233,0.335,0.35
1,1.1122448979591835,1,0.4,10,1,-5.698508213033174,0.305,-6.110034448585112,0.265,0.00014233,0.345,0.371
1,1.1530612244897958,1,0.4,10,1,-5.678167341008857,0.3025,-6.089017228156875,0.251,0.00014233,0.3625,0.391
1,1.193877551020408,1,0.4,10,1,-5.655589261890641,0.2825,-6.064021688869137,0.24,0.00014233,0.38,0.414
1,1.2346938775510203,1,0.4,10,1,-5.633508580201407,0.275,-6.038660247840405,0.234,0.00014233,0.395,0.425
1,1.2755102040816326,1,0.4,10,1,-5.613420141703159,0.26,-6.014792332053455,0.229,0.00014233,0.4125,0.441
1,1.316326530612245,1,0.4,10,1,-5.591127406624928,0.2575,-5.98990094024233,0.223,0.00014233,0.4325,0.456
1,1.3571428571428572,1,0.4,10,1,-5.566951986940585,0.245,-5.962603290590343,0.206,0.00014233,0.4425,0.472
1,1.3979591836734693,1,0.4,10,1,-5.540830572911279,0.24,-5.932196646616059,0.197,0.00014233,0.47,0.484
1,1.4387755102040816,1,0.4,10,1,-5.51289855318503,0.2325,-5.899275093001219,0.189,0.00014233,0.4875,0.507
1,1.4795918367346939,1,0.4,10,1,-5.482483527525343,0.2225,-5.864008743667945,0.179,0.00014233,0.5,0.527
1,1.5204081632653061,1,0.4,10,1,-5.449701598838407,0.2075,-5.8267677673463885,0.172,0.00014233,0.52,0.543
1,1.5612244897959182,1,0.4,10,1,-5.415175393793962,0.1975,-5.787541473268344,0.164,0.00014233,0.54,0.553
1,1.6020408163265305,1,0.4,10,1,-5.382913978045733,0.19,-5.7499196920095725,0.16,0.00014233,0.555,0.567
1,1.6428571428571428,1,0.4,10,1,-5.352049897703825,0.1825,-5.712944280234542,0.15,0.00014233,0.565,0.581
1,1.683673469387755,1,0.4,10,1,-5.32041854751243,0.1725,-5.67627490559093,0.141,0.00014233,0.5725,0.591
1,1.7244897959183672,1,0.4,10,1,-5.287418385165588,0.165,-5.638940989472192,0.134,0.00014233,0.5925,0.605
1,1.7653061224489794,1,0.4,10,1,-5.251937218575215,0.155,-5.59944206228833,0.129,0.00014233,0.5975,0.619
1,1.8061224489795917,1,0.4,10,1,-5.216675706801257,0.145,-5.560522611557084,0.122,0.00014233,0.605,0.63
1,1.846938775510204,1,0.4,10,1,-5.180969334579482,0.1375,-5.520489489549779,0.116,0.00014233,0.62,0.638
1,1.8877551020408163,1,0.4,10,1,-5.143897056521195,0.1325,-5.478984635540517,0.112,0.00014233,0.6275,0.644
1,1.9285714285714284,1,0.4,10,1,-5.1055135304757995,0.1225,-5.435046034316171,0.106,0.00014233,0.6425,0.651
1,1.9693877551020407,1,0.4,10,1,-5.065122238012704,0.12,-5.388995218771101,0.101,0.00014233,0.655,0.661
1,2.010204081632653,1,0.4,10,1,-5.023301502396391,0.115,-5.344345176213281,0.097,0.00014233,0.6775,0.672
1,2.0510204081632653,1,0.4,10,1,-4.980681593350898,0.11,-5.299311709090143,0.095,0.00014233,0.69,0.681
1,2.091836734693877,1,0.4,10,1,-4.938022145238399,0.1075,-5.253913318680101,0.092,0.00014233,0.7,0.691
1,2.13265306122449,1,0.4,10,1,-4.895197980454806,0.105,-5.208111531581306,0.09,0.00014233,0.705,0.699
1,2.1734693877551017,1,0.4,10,1,-4.851802058802516,0.105,-5.161105739127136,0.085,0.00014233,0.715,0.708
1,2.2142857142857144,1,0.4,10,1,-4.807539667207397,0.105,-5.1135507553446775,0.083,0.00014233,0.73,0.714
1,2.2551020408163263,1,0.4,10,1,-4.7625100749691525,0.1025,-5.065493546165239,0.08,0.00014233,0.7375,0.72
1,2.2959183673469385,1,0.4,10,1,-4.715640902716088,0.0975,-5.016691264225766,0.076,0.00014233,0.75,0.727
1,2.336734693877551,1,0.4,10,1,-4.668300705006493,0.0925,-4.966631289126305,0.072,0.00014233,0.75,0.735
1,2.377551020408163,1,0.4,10,1,-4.620960507330228,0.0925,-4.915674153671587,0.071,0.00014233,0.755,0.739
1,2.4183673469387754,1,0.4,10,1,-4.5736025996357945,0.09,-4.864160460222147,0.067,0.00014233,0.7725,0.75
1,2.4591836734693877,1,0.4,10,1,-4.525930869827927,0.085,-4.812163228497395,0.064,0.00014233,0.7775,0.759
1,2.5,1,0.4,10,1,-4.477619665368661,0.08,-4.759918792437749,0.06,0.00014233,0.7875,0.763
