seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
30,1.0,30,0.3,0.5,1,-412.4886442521754,0.29,-412.3839273539676,0.292
30,1.0612244897959184,30,0.3,0.5,1,-411.49017477664086,0.27,-411.3812648258727,0.268
30,1.1224489795918366,30,0.3,0.5,1,-410.49170527435876,0.23,-410.37860231214495,0.236
30,1.183673469387755,30,0.3,0.5,1,-409.49323569737805,0.21,-409.375939732402,0.212
30,1.2448979591836735,30,0.3,0.5,1,-408.49476609436516,0.18,-408.3732771410992,0.16
30,1.306122448979592,30,0.3,0.5,1,-407.4962966349017,0.16,-407.3706146763757,0.148
30,1.3673469387755102,30,0.3,0.5,1,-406.4978271422736,0.15,-406.3679521853806,0.12
30,1.4285714285714286,30,0.3,0.5,1,-405.49935757759323,0.14,-405.3652895943219,0.104
30,1.489795918367347,30,0.3,0.5,1,-404.50088797595447,0.13,-404.3626270080436,0.1
30,1.5510204081632653,30,0.3,0.5,1,-403.5024185552401,0.12,-403.35996458133394,0.076
30,1.6122448979591837,30,0.3,0.5,1,-402.50394892894866,0.09,-402.35730196011207,0.064
30,1.6734693877551021,30,0.3,0.5,1,-401.5054794523446,0.07,-401.3546394813821,0.056
30,1.7346938775510203,30,0.3,0.5,1,-400.50700988946176,0.07,-400.35197691484365,0.044
30,1.7959183673469388,30,0.3,0.5,1,-399.508540390302,0.05,-399.3493144057023,0.04
30,1.8571428571428572,30,0.3,0.5,1,-398.51007087614556,0.05,-398.3466518999829,0.036
30,1.9183673469387754,30,0.3,0.5,1,-397.5116013591436,0.04,-397.3439893743294,0.032
30,1.9795918367346939,30,0.3,0.5,1,-396.5131317957293,0.04,-396.3413268136808,0.032
30,2.0408163265306123,30,0.3,0.5,1,-395.51466220314296,0.04,-395.3386642377455,0.028
30,2.1020408163265305,30,0.3,0.5,1,-394.5161927283649,0.04,-394.3360017381129,0.024
30,2.163265306122449,30,0.3,0.5,1,-393.51772321220943,0.04,-393.3333392142926,0.024
30,2.2244897959183674,30,0.3,0.5,1,-392.5192537299396,0.02,-392.3306767108913,0.024
30,2.2857142857142856,30,0.3,0.5,1,-391.51991215608984,0.02,-391.32731655996434,0.02
30,2.3469387755102042,30,0.3,0.5,1,-390.5183345858667,0.02,-390.32216760046384,0.02
30,2.4081632653061225,30,0.3,0.5,1,-389.51627118813167,0.02,-389.31625298888156,0.012
30,2.4693877551020407,30,0.3,0.5,1,-388.5096800070863,0.02,-388.3041276040628,0.016
30,2.5306122448979593,30,0.3,0.5,1,-387.49931855165124,0.03,-387.287925319788,0.036
30,2.5918367346938775,30,0.3,0.5,1,-386.48358060742527,0.04,-386.26687139792,0.032
30,2.6530612244897958,30,0.3,0.5,1,-385.4617876595283,0.02,-385.24019251458196,0.024
30,2.7142857142857144,30,0.3,0.5,1,-384.4364003714951,0.02,-384.2105265269899,0.024
30,2.7755102040816326,30,0.3,0.5,1,-383.41101317389405,0.02,-383.18086063580967,0.02
30,2.836734693877551,30,0.3,0.5,1,-382.38562592117995,0.01,-382.1511946569005,0.02
30,2.8979591836734695,30,0.3,0.5,1,-381.3602387409353,0.01,-381.1215287930999,0.02
30,2.9591836734693877,30,0.3,0.5,1,-380.3348514210268,0.01,-380.0918627753058,0.016
30,3.020408163265306,30,0.3,0.5,1,-379.3094642328093,0.01,-379.0621968839408,0.012
30,3.0816326530612246,30,0.3,0.5,1,-378.2840769823467,0.01,-378.0325309347988,0.012
30,3.142857142857143,30,0.3,0.5,1,-377.2586898801507,0.01,-377.0028651436891,0.008
30,3.204081632653061,30,0.3,0.5,1,-376.23330260731433,0.0,-375.9731991695388,0.008
30,3.2653061224489797,30,0.3,0.5,1,-375.2079152981286,0.0,-374.94353315055594,0.004
30,3.326530612244898,30,0.3,0.5,1,-374.1825280812025,0.0,-373.9138672650985,0.004
30,3.387755102040816,30,0.3,0.5,1,-373.15714077195577,0.0,-372.8842012531577,0.004
30,3.4489795918367347,30,0.3,0.5,1,-372.13175363910193,0.0,-371.8545354303695,0.004
30,3.510204081632653,30,0.3,0.5,1,-371.1063663342959,0.0,-370.82486944202066,0.004
30,3.571428571428571,30,0.3,0.5,1,-370.08097911825547,0.0,-369.7952035115473,0.004
30,3.63265306122449,30,0.3,0.5,1,-369.05558814709394,0.0,-368.7655345873563,0.004
30,3.693877551020408,30,0.3,0.5,1,-368.02940070903264,0.0,-367.7352284926159,0.004
30,3.7551020408163263,30,0.3,0.5,1,-367.0022234942687,0.0,-366.7041291071083,0.004
30,3.816326530612245,30,0.3,0.5,1,-365.97328229688,0.0,-365.67131287420847,0.004
30,3.877551020408163,30,0.3,0.5,1,-364.94074259560455,0.0,-364.6347432869835,0.004
30,3.9387755102040813,30,0.3,0.5,1,-363.90192886028353,0.0,-363.59177631912706,0.004
30,4.0,30,0.3,0.5,1,-362.85491104343487,0.0,-362.5402523676021,0.0
