,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,mean_valid_cover,mean_test_cover,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.25_valid_cover,0.25_test_cover,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time,0.75_valid_cover,0.75_test_cover
0,0.05,1.0,-0.901092963270666,0.3536666666666667,-0.8619444912719048,0.3578826666666666,0.0026370158,0.0,0.0,0.05,1.0,-0.9664862693820934,0.0,-0.8911019945173013,0.0,0.002357347,0.0,0.0,0.05,1.0,-0.8715565653241499,0.84,-0.8401688425016614,0.848,0.002785828,0.0,0.0
1,0.1,1.0,-0.8731434833012666,0.3688666666666666,-0.8535654813274769,0.37013333333333337,0.0028101599,0.0,0.0,0.1,1.0,-0.9284701466428049,0.0,-0.8678802154453292,0.0,0.002509226,0.0,0.0,0.1,1.0,-0.8343812246197448,0.8775,-0.8203807915020824,0.867,0.003153277,0.0,0.0
2,0.15,1.0,-0.896121257882055,0.38133333333333336,-0.8490772163738779,0.388448,0.0038138592000000002,0.0,0.0,0.15,1.0,-0.9644569778108144,0.0,-0.860791224289244,0.0,0.002275946,0.0,0.0,0.15,1.0,-0.854046542102491,0.9,-0.8169670505419722,0.903,0.003452149,0.0,0.0
3,0.2,1.0,-0.8875760244843796,0.39305333333333337,-0.85972265861845,0.3927946666666667,0.0028946168000000003,0.0,0.0,0.2,1.0,-0.9522241569654277,0.0,-0.8923082096574865,0.0,0.002609867,0.0,0.0,0.2,1.0,-0.8299898880147518,0.91,-0.8276156550489961,0.907,0.003311309,0.0,0.0
4,0.23,1.0,-0.8739815478753261,0.39597333333333334,-0.8568849558814102,0.39617066666666667,0.0027004547,0.0,0.0,0.23,1.0,-0.9293672744137873,0.0,-0.8837310077419976,0.0,0.002444646,0.0,0.0,0.23,1.0,-0.8434014411024162,0.9,-0.8253414236841262,0.912,0.002975147,0.0,0.0
5,0.25,1.0,-0.8859694758954871,0.3937866666666666,-0.8460786167303979,0.398768,0.0033514411,0.0,0.0,0.25,1.0,-0.919865810343641,0.0,-0.8633543614657476,0.0,0.002299066,0.0,0.0,0.25,1.0,-0.8545297430618307,0.91,-0.8245098333781319,0.923,0.003198679,0.0,0.0
6,0.3,1.0,-0.8798332151109765,0.3914666666666667,-0.8441162897554428,0.39716266666666666,0.0024383315,0.0,0.0,0.3,1.0,-0.9376780576153629,0.0,-0.8551393261086602,0.0,0.002118333,0.0,0.0,0.3,1.0,-0.7974091166718429,0.9,-0.8252250064014923,0.9,0.002786884,0.0,0.0
7,0.33,1.0,-0.8792645157317526,0.3972933333333334,-0.8373282175277174,0.40550933333333333,0.0026088307,0.0,0.0,0.33,1.0,-0.965616233351367,0.0,-0.8600241717248132,0.0,0.002286394,0.0,0.0,0.33,1.0,-0.8273472593941991,0.92,-0.8106566988614594,0.932,0.002763945,0.0,0.0
8,0.35,1.0,-0.87374650204416,0.39570666666666665,-0.8498576455447807,0.3993066666666667,0.0026159803,0.0,0.0,0.35,1.0,-0.9435957064065938,0.0,-0.8647946162809101,0.0,0.002482503,0.0,0.0,0.35,1.0,-0.8264379445540272,0.9,-0.8213073497154711,0.916,0.002737563,0.0,0.0
