seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
90,0.0001,90,0.15,0.5,1.5,-417.78548009276767,1.0,-417.7851251990122,1.0,0.01388769,0.0,0.0,-427.4173641687564,-427.02342689570645,-427.0237890322119
90,0.0031622776601683794,90,0.15,0.5,1.5,-417.7185726895032,1.0,-417.71852762231435,1.0,0.01388769,0.0,0.0,-427.3291208454926,-426.936983517222,-426.9369972279775
90,0.1,90,0.15,0.5,1.5,-415.6102451807917,0.99,-415.6102443895164,0.986,0.01388769,0.0,0.0,-424.5386193279857,-424.203400996058,-424.2034017684327
90,0.11,90,0.15,0.5,1.5,-415.3925309842781,0.99,-415.39253042348855,0.984,0.01388769,0.0,0.0,-424.2504568671294,-423.92111630277464,-423.9211171343015
90,0.2094736842105263,90,0.15,0.5,1.5,-413.2268487658687,0.955,-413.22684868707245,0.942,0.01388769,0.0,0.0,-421.3839969184944,-421.11312471672056,-421.113125214728
90,0.30894736842105264,90,0.15,0.5,1.5,-411.06116670933517,0.865,-411.06116641667427,0.872,0.01388769,0.0,0.0,-418.51753689807725,-418.30513304328036,-418.3051334461066
90,0.4084210526315789,90,0.15,0.5,1.5,-408.8954847911979,0.765,-408.895484779382,0.758,0.01388769,0.0,0.0,-415.6510769920103,-415.4971414862604,-415.497141869063
90,0.5078947368421053,90,0.15,0.5,1.5,-406.7298027222443,0.625,-406.72980262740293,0.648,0.01388769,0.0,0.002,-412.78461706630225,-412.68914985059706,-412.68915016660173
90,0.6073684210526316,90,0.15,0.5,1.5,-404.5641207663969,0.49,-404.5641207139721,0.512,0.01388769,0.0,0.008,-409.91815718646797,-409.8811583266541,-409.8811585253604
90,0.7068421052631578,90,0.15,0.5,1.5,-402.3984386439796,0.4,-402.3984385159151,0.4,0.01388769,0.005,0.028,-407.0516970792573,-407.0731665978902,-407.07316685970756
90,0.8063157894736842,90,0.15,0.5,1.5,-400.23275678937114,0.275,-400.2327567470779,0.308,0.01388769,0.035,0.036,-404.1852370345296,-404.2651748974767,-404.2651751851894
90,0.9057894736842105,90,0.15,0.5,1.5,-398.067074626312,0.225,-398.06707450993343,0.244,0.01388769,0.05,0.072,-401.3187767212649,-401.45718298947224,-401.4571834921654
90,1.0052631578947369,90,0.15,0.5,1.5,-395.8738470288829,0.175,-395.8723168004539,0.19,0.01388769,0.075,0.096,-398.452316829795,-398.64919145126737,-398.6491918543319
90,1.1047368421052632,90,0.15,0.5,1.5,-392.9691275068725,0.13,-393.08663494440026,0.134,0.01388769,0.125,0.13,-395.58585704734753,-395.8412000160147,-395.8412002752251
90,1.2042105263157896,90,0.15,0.5,1.5,-389.892632460881,0.11,-390.12019179496224,0.094,0.01388769,0.195,0.162,-392.7193971702496,-393.03320846628316,-393.0332086445829
90,1.3036842105263158,90,0.15,0.5,1.5,-386.8161373155012,0.085,-387.0233912503509,0.068,0.01388769,0.24,0.212,-389.85293710115525,-390.2252167613482,-390.225216983125
90,1.4031578947368422,90,0.15,0.5,1.5,-383.7396422695336,0.07,-383.9265908570323,0.05,0.01388769,0.295,0.274,-386.98647710967487,-387.4172251126248,-387.4172253386684
90,1.5026315789473685,90,0.15,0.5,1.5,-380.66314716562516,0.06,-380.82979038421496,0.036,0.01388769,0.35,0.322,-384.12001719611783,-384.60923356051245,-384.609233713136
90,1.6021052631578947,90,0.15,0.5,1.5,-377.5866520632821,0.05,-377.70149444836323,0.024,0.01388769,0.425,0.394,-381.25355722578576,-381.80124194308013,-381.8012420683843
90,1.701578947368421,90,0.15,0.5,1.5,-374.51015696984,0.04,-374.513745467685,0.02,0.01388769,0.485,0.446,-378.3870971227227,-378.9932501830365,-378.9932504076344
