,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.477382438445484,-6.733763313818469,-0.09966058874197192,[0.075],1.350539003453534,0.765,0.075,1.0
1,"(100,)",-4.174339983250613,-6.3600216527327635,-0.12006382993156928,[0.04],0.9005462463479259,0.795,0.04,1.0
2,"(200,)",-4.20573282825345,-6.376770410775692,-0.12069399829743865,[0.045],0.8997439268108697,0.795,0.045,1.0
3,"(300,)",-4.194076948187826,-6.359408985273689,-0.12113919831910724,[0.045],0.8992709247803348,0.79,0.045,1.0
4,"(400,)",-4.191925401038802,-6.35538930777209,-0.12092591691626264,[0.045],0.8946880366706605,0.79,0.045,1.0
5,"(500,)",-4.193684416881215,-6.3571985630243635,-0.12086893243253716,[0.045],0.8947007606079089,0.79,0.045,1.0
