,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.0939454420843875,-6.608797931353957,-8.886864577561937e-10,[0.065],1.7296247821954625,0.725,0.065,1.0
1,"(100,)",-3.8753329896479904,-6.265448526597136,0.0,[0.065],1.2434782826801145,0.75,0.065,1.0
2,"(200,)",-3.7831122555741543,-6.141577342587289,0.0,[0.065],1.1569872645319548,0.75,0.065,1.0
3,"(300,)",-3.770164074437095,-6.123723989171852,0.0,[0.065],1.1316652793331003,0.75,0.065,1.0
4,"(400,)",-3.7635795426123115,-6.115379953691058,0.0,[0.065],1.1209178286672632,0.75,0.065,1.0
5,"(500,)",-3.7622805907987935,-6.113913686565429,0.0,[0.065],1.11999775745165,0.75,0.065,1.0
