,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-0.8383099301811205,-4.556914090547921,[0.05],1.4484933744313262,0.05,34.835334350106265,[2.44849337],1,0.0,tensor(-4.0808),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,1.997728632494504,-4.689199311159918,[0.065],1.7487175424768957,0.065,34.84429941998113,[2.44849337],1,9.999999975495134e-05,tensor(2.3784),"[np.float64(0.5659062594801706), np.float64(9.158081039837679), np.float64(0.0003999999925570662), np.float64(2.4632261937816473)]",1.0
2,2,1.974390903839583,-4.682773470468016,[0.06],1.7392482279984338,0.06,34.87874801838318,[2.44849337],1,0.00012039873684899504,tensor(2.5126),"[np.float64(0.56604545672956), np.float64(9.15795716613099), np.float64(0.0006074350600014403), np.float64(2.463350250629617)]",1.0
3,3,1.948832115745382,-4.675525624341268,[0.06],1.7286371257052886,0.06,34.91847375213691,[2.44849337],1,0.00010429499564862147,tensor(2.5063),"[np.float64(0.5662025930393216), np.float64(9.157825830932016), np.float64(0.0008956933947043082), np.float64(2.4634885507201973)]",1.0
4,4,1.9220563053377162,-4.667897693462751,[0.06],1.7174309227335254,0.06,34.96070210576962,[2.44849337],1,6.767579571329786e-05,tensor(2.4996),"[np.float64(0.566367891631918), np.float64(9.157690894317957), np.float64(0.0012257990722907208), np.float64(2.4636334699269953)]",1.0
5,5,1.894638905777596,-4.660050046010357,[0.06],1.7058805798684271,0.06,35.00438977100723,[2.44849337],1,1.7895817759149327e-05,tensor(2.4926),"[np.float64(0.5665378298802614), np.float64(9.157553881258218), np.float64(0.001578310007531524), np.float64(2.4637821697443)]",1.0
6,6,1.8676642879125274,-4.6520607681995845,[0.06],1.6943017875847095,0.06,35.04903051625199,[2.44849337],1,-4.102483283764464e-05,tensor(-17.1236),"[np.float64(0.5667107281256571), np.float64(9.157415548378083), np.float64(0.0019442218926649377), np.float64(2.463933279709485)]",1.0
7,7,1.8393699473620506,-4.643973888509666,[0.06],1.6822996204064167,0.06,35.09433974304502,[2.44849337],1,-1.3182720752923514e-05,tensor(-17.0739),"[np.float64(0.5668856498824724), np.float64(9.15727632747339), np.float64(0.002318894560527485), np.float64(2.464086031236262)]",1.0
8,8,1.8113337803573524,-4.6358168641200805,[0.06],1.670273412943385,0.06,35.140140549751685,[2.44849337],1,3.8508678601585594e-05,tensor(2.4713),"[np.float64(0.5670620149862062), np.float64(9.157136490589787), np.float64(0.002699674983777307), np.float64(2.4642399468365395)]",1.0
9,9,1.7834996415441922,-4.627608035870405,[0.06],1.6582225807797908,0.06,35.18631519480847,[2.44849337],1,7.93910412319161e-05,tensor(2.4640),"[np.float64(0.5672394374044049), np.float64(9.15699622103104), np.float64(0.0030849199084398765), np.float64(2.4643947085917284)]",1.0
10,10,1.7556595989282653,-4.619360336116783,[0.06],1.6461054986658807,0.06,35.23278099643179,[2.44849337],1,0.00011099562588628001,tensor(2.4568),"[np.float64(0.5674176454971785), np.float64(9.156855649137157), np.float64(0.003473545872577844), np.float64(2.4645500929794206)]",1.0
11,11,1.7278495036804002,-4.611083291448089,[0.06],1.6339372612038083,0.06,35.27947732939028,[2.44849337],1,0.0001345334598900439,tensor(2.4495),"[np.float64(0.5675964392985572), np.float64(9.156714871755938), np.float64(0.0038648020425523493), np.float64(2.46470593574686)]",1.0
12,12,1.70009668966303,-4.602784168562027,[0.06],1.6217293881034953,0.06,35.326358182045595,[2.44849337],1,0.00015098578693567395,tensor(2.4421),"[np.float64(0.5677756662159528), np.float64(9.156573963411569), np.float64(0.004258146964378616), np.float64(2.4648621118754406)]",1.0
13,13,1.6724225560629964,-4.594468672918821,[0.06],1.609490925245516,0.06,35.37338762154274,[2.44849337],1,0.00016116335633777236,tensor(2.4348),"[np.float64(0.5679552062799496), np.float64(9.156432983140167), np.float64(0.004653177250607766), np.float64(2.4650185233900266)]",1.0
14,14,1.6448442276357977,-4.586141394944388,[0.06],1.5972291494527862,0.06,35.4205368918691,[2.44849337],1,0.00016574685021132317,tensor(2.4274),"[np.float64(0.568134962770941), np.float64(9.156291978864507), np.float64(0.005049583789427999), np.float64(2.4651750915723376)]",1.0
15,15,1.6173756566700352,-4.577806105117272,[0.06],1.5849500342339324,0.06,35.467782505009545,[2.44849337],1,0.0001653153731955371,tensor(2.4201),"[np.float64(0.5683148560344722), np.float64(9.156150990295354), np.float64(0.005447124250498318), np.float64(2.465331751839449)]",1.0
16,16,1.590028384054222,-4.569465955979165,[0.06],1.5726585699863052,0.06,35.51510492751559,[2.44849337],1,0.00016036710058351116,tensor(2.4127),"[np.float64(0.5684948192607392), np.float64(9.156010050920107), np.float64(0.005845604621342387), np.float64(2.465488450228327)]",1.0
17,17,1.5628120765741167,-4.561123623993261,[0.06],1.5603589889310017,0.06,35.56248766255244,[2.44849337],1,0.00015133460965184833,tensor(2.4053),"[np.float64(0.5686747955258922), np.float64(9.15586918940351), np.float64(0.0062448666977002075), np.float64(2.465645140937037)]",1.0
18,18,1.535734916288362,-4.552781411306978,[0.06],1.5480549276004067,0.06,35.609916582309076,[2.44849337],1,0.00013859650632388803,tensor(2.3979),"[np.float64(0.5688547356770772), np.float64(9.155728430592298), np.float64(0.006644779227081125), np.float64(2.465801784545949)]",1.0
19,19,1.5088038883453654,-4.5444413212624,[0.06],1.5357495459765407,0.06,35.65737944627751,[2.44849337],1,0.00012248640831825138,tensor(2.3905),"[np.float64(0.5690345967698999), np.float64(9.155587796260443), np.float64(0.007045231827996008), np.float64(2.4659583467294577)]",1.0
20,20,1.4820249971278203,-4.5361051140906765,[0.06],1.5234456165321868,0.06,35.70486554072095,[2.44849337],1.001,0.00010330000202687285,tensor(2.3832),"[np.float64(0.5692143409088448), np.float64(9.155447305663362), np.float64(0.00744613041821905), np.float64(2.4661147972923483)]",1.0
21,21,1.7393817359816255,-4.301512411258005,[0.07],1.5297727337772646,0.07,35.75449669242416,[2.44849337],1.001,8.130066935498588e-05,tensor(2.1226),"[np.float64(0.5693939343627571), np.float64(9.155306975963263), np.float64(0.007847393739418002), np.float64(2.46627110942328)]",1.0
22,22,1.7172944218552078,-4.294364563527764,[0.07],1.5186725183724548,0.07,35.80090532038421,[2.44849337],1.001,5.7198312834298014e-05,tensor(2.1166),"[np.float64(0.5695688913853781), np.float64(9.155168297776749), np.float64(0.008225842755163948), np.float64(2.4664247181883967)]",1.0
23,23,1.694957790963851,-4.287616304822585,[0.07],1.5075601930779408,0.07,35.84625984982588,[2.44849337],1.001,3.115683165787265e-05,tensor(2.1107),"[np.float64(0.5697393019798611), np.float64(9.155031245730406), np.float64(0.008584835241475316), np.float64(2.4665756593393278)]",1.0
24,24,1.6724568939221185,-4.281232715940591,[0.07],1.4964580966846857,0.07,35.89061127755222,[2.44849337],1.001,3.3242009369338575e-06,tensor(2.1048),"[np.float64(0.5699053111432545), np.float64(9.154895771410756), np.float64(0.008927393218320898), np.float64(2.466724005573363)]",1.0
25,25,1.6503236448918448,-4.2751821282688915,[0.07],1.4855008299450918,0.07,35.934013708966546,[2.44849337],1.001,-2.6165609126148167e-05,tensor(-15.7419),"[np.float64(0.5700670947579327), np.float64(9.154761812724276), np.float64(0.009256182825126536), np.float64(2.4668698513109724)]",1.0
26,26,1.627675980698482,-4.269435772669075,[0.07],1.474463176223565,0.07,35.976522264813916,[2.44849337],1.001,-2.1812939829546964e-05,tensor(-15.6977),"[np.float64(0.5702248451103581), np.float64(9.154629299639986), np.float64(0.009573532536412022), np.float64(2.467013303426215)]",1.0
