seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
3,0.5,3,0.15,1,1,-5.360078865602076,0.2025,-5.349633809107501,0.182,0.000139,0.3325,0.349
3,0.5408163265306123,3,0.15,1,1,-5.296698060365252,0.1825,-5.271096137326673,0.164,0.000139,0.3825,0.391
3,0.5816326530612245,3,0.15,1,1,-5.2221850168959385,0.1575,-5.186521055436369,0.149,0.000139,0.445,0.427
3,0.6224489795918368,3,0.15,1,1,-5.137367850807121,0.14,-5.095507946541816,0.133,0.000139,0.475,0.468
3,0.6632653061224489,3,0.15,1,1,-5.050985101591477,0.1225,-5.0089848213013,0.12,0.000139,0.5225,0.52
3,0.7040816326530612,3,0.15,1,1,-4.956430001114885,0.1075,-4.917313087738745,0.103,0.000139,0.57,0.555
3,0.7448979591836735,3,0.15,1,1,-4.857139808805938,0.0875,-4.819013752988537,0.084,0.000139,0.615,0.609
3,0.7857142857142857,3,0.15,1,1,-4.750986913017486,0.0675,-4.715376583068901,0.073,0.000139,0.6375,0.638
3,0.8265306122448979,3,0.15,1,1,-4.6417759457675825,0.065,-4.608526655619612,0.067,0.000139,0.68,0.667
3,0.8673469387755102,3,0.15,1,1,-4.532335717744522,0.0575,-4.498502968356817,0.054,0.000139,0.72,0.695
3,0.9081632653061225,3,0.15,1,1,-4.420709818975229,0.05,-4.385261188796521,0.051,0.000139,0.7525,0.726
3,0.9489795918367346,3,0.15,1,1,-4.30645264396492,0.035,-4.271290281610633,0.043,0.000139,0.78,0.756
3,0.9897959183673469,3,0.15,1,1,-4.1893764022248465,0.0275,-4.15445040961501,0.036,0.000139,0.8075,0.783
3,1.030612244897959,3,0.15,1,1,-4.086092380326851,0.0175,-4.053438317479104,0.031,0.000139,0.84,0.813
3,1.0714285714285714,3,0.15,1,1,-3.9932810997106922,0.0125,-3.965827241920968,0.027,0.000139,0.8575,0.835
3,1.1122448979591835,3,0.15,1,1,-3.9002141985740453,0.01,-3.8776622795346505,0.019,0.000139,0.885,0.858
3,1.1530612244897958,3,0.15,1,1,-3.8158130048682777,0.005,-3.7944312473234896,0.016,0.000139,0.8925,0.877
3,1.193877551020408,3,0.15,1,1,-3.737329810324176,0.005,-3.7144526993922726,0.011,0.000139,0.905,0.9
3,1.2346938775510203,3,0.15,1,1,-3.658107010068054,0.0,-3.6326498939663994,0.008,0.000139,0.9225,0.92
3,1.2755102040816326,3,0.15,1,1,-3.57631888550226,0.0,-3.5478863011432,0.006,0.000139,0.9275,0.935
3,1.316326530612245,3,0.15,1,1,-3.5060017154518692,0.0,-3.4728986449239496,0.003,0.000139,0.9475,0.948
3,1.3571428571428572,3,0.15,1,1,-3.4356745574522596,0.0,-3.3975701064971897,0.002,0.000139,0.955,0.957
3,1.3979591836734693,3,0.15,1,1,-3.36516191069961,0.0,-3.32267762133379,0.001,0.000139,0.9575,0.966
3,1.4387755102040816,3,0.15,1,1,-3.2941637941654762,0.0,-3.2475640840514504,0.001,0.000139,0.9625,0.969
3,1.4795918367346939,3,0.15,1,1,-3.2230608903184477,0.0,-3.1722111724740354,0.001,0.000139,0.965,0.976
3,1.5204081632653061,3,0.15,1,1,-3.1519579971838794,0.0,-3.0964384111979992,0.001,0.000139,0.9675,0.976
3,1.5612244897959182,3,0.15,1,1,-3.0784611599906238,0.0,-3.0189402556193112,0.0,0.000139,0.9725,0.983
3,1.6020408163265305,3,0.15,1,1,-3.0019599961950156,0.0,-2.940781516486788,0.0,0.000139,0.9725,0.987
3,1.6428571428571428,3,0.15,1,1,-2.9234493570064743,0.0,-2.862034197544026,0.0,0.000139,0.9775,0.99
