seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
90,1,90,0.05,1,1,-0.5883571427579701,0.0,-0.6336884510242486,0.0,0.00036593,0.0,0.0,0.02551663238453537,0.02473204707008798,-0.8189052112128027,-0.8394501672279892,-0.4309845021134919,-0.5120434792603491
