seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
30,1.0,30,0.2,1,1,-403.1473765995969,0.135,-402.60670084441244,0.154
30,1.0612244897959184,30,0.2,1,1,-402.2048406831337,0.11,-401.6639848334112,0.13
30,1.1224489795918366,30,0.2,1,1,-401.262304829128,0.09,-400.7212688907045,0.112
30,1.183673469387755,30,0.2,1,1,-400.3197688622259,0.085,-399.77855279330936,0.102
30,1.2448979591836735,30,0.2,1,1,-399.37723313156835,0.07,-398.83583698062716,0.084
30,1.306122448979592,30,0.2,1,1,-398.4346972420042,0.07,-397.89312097032456,0.062
30,1.3673469387755102,30,0.2,1,1,-397.4920327621558,0.06,-396.95026151949844,0.052
30,1.4285714285714286,30,0.2,1,1,-396.5452306804389,0.05,-396.0027853662614,0.046
30,1.489795918367347,30,0.2,1,1,-395.59717804724824,0.045,-395.0537341413881,0.036
30,1.5510204081632653,30,0.2,1,1,-394.6373058548615,0.04,-394.09097486869223,0.024
30,1.6122448979591837,30,0.2,1,1,-393.6623494611864,0.035,-393.11544185305655,0.018
30,1.6734693877551021,30,0.2,1,1,-392.6827147861121,0.03,-392.136474833139,0.018
30,1.7346938775510203,30,0.2,1,1,-391.7023938722276,0.025,-391.15679104707147,0.012
30,1.7959183673469388,30,0.2,1,1,-390.71929842710216,0.02,-390.17420946170495,0.01
30,1.8571428571428572,30,0.2,1,1,-389.73604578197336,0.02,-389.19146365546965,0.01
30,1.9183673469387754,30,0.2,1,1,-388.7527929623158,0.01,-388.2087177079327,0.006
30,1.9795918367346939,30,0.2,1,1,-387.76954015103837,0.0,-387.22597171593424,0.002
30,2.0408163265306123,30,0.2,1,1,-386.786287540314,0.0,-386.2432259488472,0.0
30,2.1020408163265305,30,0.2,1,1,-385.8030347763035,0.0,-385.2604800266994,0.0
30,2.163265306122449,30,0.2,1,1,-384.81978193401386,0.0,-384.27773406724447,0.0
30,2.2244897959183674,30,0.2,1,1,-383.83652921044325,0.0,-383.29498817168337,0.0
30,2.2857142857142856,30,0.2,1,1,-382.8528948868539,0.0,-382.3117928095106,0.002
30,2.3469387755102042,30,0.2,1,1,-381.86429621845355,0.0,-381.3229232356143,0.002
30,2.4081632653061225,30,0.2,1,1,-380.8575497041354,0.0,-380.3135656221495,0.002
30,2.4693877551020407,30,0.2,1,1,-379.79928918313095,0.015,-379.2462866195629,0.004
30,2.5306122448979593,30,0.2,1,1,-378.63268807919746,0.015,-378.06630134516416,0.002
30,2.5918367346938775,30,0.2,1,1,-377.30606900817804,0.005,-376.72776929393376,0.004
30,2.6530612244897958,30,0.2,1,1,-375.8250372325983,0.005,-375.2390572254033,0.006
30,2.7142857142857144,30,0.2,1,1,-374.21569083106823,0.005,-373.6289568064533,0.004
30,2.7755102040816326,30,0.2,1,1,-372.50439471762627,0.005,-371.92254759309213,0.004
30,2.836734693877551,30,0.2,1,1,-370.70390306948246,0.005,-370.1313010048078,0.004
30,2.8979591836734695,30,0.2,1,1,-368.8288334100509,0.0,-368.26866679393953,0.002
30,2.9591836734693877,30,0.2,1,1,-366.894208463841,0.0,-366.3489616042463,0.002
30,3.020408163265306,30,0.2,1,1,-364.9114976458419,0.0,-364.3831103595875,0.002
30,3.0816326530612246,30,0.2,1,1,-362.8888386520488,0.0,-362.37883463944564,0.002
30,3.142857142857143,30,0.2,1,1,-360.8328542574111,0.0,-360.3424145739438,0.0
30,3.204081632653061,30,0.2,1,1,-358.74913380085184,0.0,-358.27911348005546,0.0
30,3.2653061224489797,30,0.2,1,1,-356.6418907017894,0.0,-356.1929819205252,0.0
30,3.326530612244898,30,0.2,1,1,-354.5144947825809,0.0,-354.08727162438373,0.0
30,3.387755102040816,30,0.2,1,1,-352.36896787945045,0.0,-351.96378719120855,0.0
30,3.4489795918367347,30,0.2,1,1,-350.20378538366555,0.0,-349.8202614045695,0.0
30,3.510204081632653,30,0.2,1,1,-348.01779493856856,0.0,-347.65494727662883,0.0
30,3.571428571428571,30,0.2,1,1,-345.8107629254706,0.0,-345.46724390895093,0.0
30,3.63265306122449,30,0.2,1,1,-343.5847901818946,0.0,-343.25934779969475,0.0
30,3.693877551020408,30,0.2,1,1,-341.34279874474856,0.0,-341.0344588234917,0.0
30,3.7551020408163263,30,0.2,1,1,-339.0869303084096,0.0,-338.7948984227341,0.0
30,3.816326530612245,30,0.2,1,1,-336.81854600624604,0.0,-336.54209348177596,0.0
30,3.877551020408163,30,0.2,1,1,-334.5389788309923,0.0,-334.27744753174596,0.0
30,3.9387755102040813,30,0.2,1,1,-332.24937920063445,0.0,-332.0021898632542,0.0
30,4.0,30,0.2,1,1,-329.9507598345843,0.0,-329.71740436394697,0.0
