seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
1,1,1.0,-420.57839025674605,0.7325220992742495,-400.7875227729982,-400.71069008826015,-428.3572197895678,-401.0700620689062,-428.62220546482274,-400.69958303334823,-418.4866027741408
