,Rho,Test_worst,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_worst,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.00015000000000000001,-421.38331714600076,-430.4837331219481,-430.4836647683185,-421.38264738985407,-433.48862171279046,-427.762460439104,[1.],32.037554741757745,0.0,1.0,"(0,)",-421.38331714600076,-430.47980544537694,-421.3825270301015,-430.479719521159,[1.],29.988858666031543,1.0
1,0.004743416490252569,-421.32241629862506,-430.4226615886161,-430.4226580411915,-421.32238194145566,-433.4277122038528,-427.7020791532446,[1.],31.94339786024997,0.0,1.0,"(0,)",-421.32241629862506,-430.4186917196083,-421.3223758524798,-430.41868748951106,[1.],29.92206460386519,1.0
2,0.15000000000000002,-419.4150275194797,-428.49141204337997,-428.4914120390196,-419.4150221541394,-431.50134166603243,-425.7909642285007,[1.],28.668851939321026,0.0,1.0,"(0,)",-419.4150275194797,-428.4861077019408,-419.4150211922854,-428.48610758518697,[1.],26.65638487282883,1.0
3,0.1575,-419.3165441397783,-428.39169621467755,-428.3916962594016,-419.3165399826018,-431.40187794177723,-425.69228768127863,[1.],28.501015854328784,0.0,1.0,"(0,)",-419.3165441397783,-428.3863229891118,-419.31653923833113,-428.386322963567,[1.],26.489484982596778,1.0
4,0.39437500000000003,-416.20613962275104,-425.24234133947976,-425.24234153244026,-416.2061390252615,-428.26047771746755,-422.57576391780856,[0.988],23.227994902916265,0.0,0.988,"(0,)",-416.20613962275104,-425.23479194552505,-416.2061389173923,-425.234792152972,[0.93],21.295438562662838,0.93
5,0.63125,-413.0957376925947,-422.0929862031899,-422.0929863240491,-413.0957376310725,-425.11907713084383,-419.4592393729599,[0.932],18.17459419422474,0.0,0.932,"(0,)",-413.0957376925947,-422.0832606568126,-413.0957376199841,-422.0832607570084,[0.81],16.571403393856187,0.81
6,0.868125,-409.98533616574593,-418.9436308687241,-418.9436310053215,-409.98533612657724,-421.977676580638,-416.34271479498574,[0.788],13.752770239985376,0.004,0.788,"(0,)",-409.98533616574593,-418.9317291618287,-409.9853361195385,-418.93172927820416,[0.76],12.38612087138492,0.76
7,1.105,-406.8749346779478,-415.7942755360877,-415.79427567401876,-406.87493458868056,-418.83627600106536,-413.2261901926429,[0.652],10.038008424566726,0.02,0.652,"(0,)",-406.8749346779478,-415.7801976584399,-406.8749345726576,-415.780197790536,[0.61],8.871705471258446,0.61
8,1.3418750000000002,-403.76453315559695,-412.6449202443424,-412.64492035407545,-403.7645330639812,-415.694875334809,-410.09624865755745,[0.504],7.049070224206561,0.056,0.504,"(0,)",-403.76453315559695,-412.6286661943312,-403.7645330475644,-412.62866630895337,[0.44],6.17698441074654,0.44
9,1.5787499999999999,-400.6541316065002,-409.4955648698064,-409.49556498422663,-400.65413147715464,-412.5534748255973,-406.9349318878271,[0.36],4.902747799671167,0.104,0.36,"(0,)",-400.6541316065002,-409.47713466571076,-400.65413145397736,-409.4771347852963,[0.3],4.23674887254902,0.3
