seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
0,0,1.0,-416.8018775472947,0.48346065992021653,-395.97624467860066,-395.8945237933059,-428.5274208262366,-396.09804108188484,-427.90629777715077
