seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
70,70,1.0,-417.60889244446116,0.46251865579830975,-392.3123886215847,-392.3121704486948,-429.326510353537,-392.54463041176524,-428.7719291694822
