seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
60,60,1.0,-417.3479338944654,0.49044683547360635,-397.1372875523948,-397.03609269917814,-428.8757274250899,-397.20119821838574,-428.47568886555354
