,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.00015000000000000001,-429.1457740421809,-429.14544563672774,-420.35861181178944,-432.4970914882498,-426.72133364922854,[1.],152.09884900314657,0.0,1.0,"(0,)",-429.7233506867646,-420.3587232569424,-429.7229686213304,[1.],150.35094673777806,1.0
1,0.004743416490252569,-429.07466878037,-429.07466187269017,-420.2886788046976,-432.42656047298624,-426.65126405667047,[1.],151.71543176714812,0.0,1.0,"(0,)",-429.65214436566026,-420.2886867846737,-429.6521405772757,[1.],149.97867090606024,1.0
2,0.15000000000000002,-426.82612569958286,-426.82612576281923,-418.0690286849582,-430.189440742692,-424.4240900101795,[1.],134.79213528021202,0.0,1.0,"(0,)",-427.4004052090666,-418.0690288663844,-427.40040526448416,[0.995],133.4335275311413,0.995
3,0.165,-426.59392848699866,-426.5939285546616,-417.8398137027701,-429.9584212583246,-424.19409467157584,[0.998],133.05866434063006,0.0,0.998,"(0,)",-427.16787794496537,-417.83981376128804,-427.1678779922929,[0.995],131.74660948398204,0.995
4,0.3142105263157895,-424.2841793976592,-424.2841794993313,-415.5597238585273,-427.66037852671604,-421.90625723336564,[0.986],115.88969187392333,0.0,0.986,"(0,)",-424.85484583424096,-415.5597238799136,-424.8548459225141,[0.99],114.99575731040582,0.99
5,0.46342105263157896,-421.97442978361823,-421.97442998566163,-413.2796338214364,-425.36233587783306,-419.61841878497137,[0.928],99.48467774307507,0.002,0.928,"(0,)",-422.54181320983844,-413.27963385086804,-422.5418133717906,[0.96],98.59644043196379,0.96
6,0.6126315789473684,-419.66468044180203,-419.66468063497354,-410.99954397855794,-423.06429321484524,-417.3305796631173,[0.868],84.25058445345456,0.004,0.868,"(0,)",-420.22878078799494,-410.99954398451126,-420.2287809623558,[0.91],83.12863927842095,0.91
7,0.7618421052631579,-417.3549313288656,-417.35493135467834,-408.7194540124227,-420.7662503971663,-415.04274192444853,[0.808],70.06042518781754,0.014,0.808,"(0,)",-417.91574865456204,-408.71945401750975,-417.91574868054084,[0.84],68.53854206419608,0.84
8,0.9110526315789473,-415.04518144703167,-415.0451817310257,-406.43936358707924,-418.4682075836075,-412.75490343447575,[0.72],57.25878655585283,0.024,0.72,"(0,)",-415.6027157244997,-406.43936365896127,-415.60271602230614,[0.715],55.7153070727344,0.715
9,1.0602631578947368,-412.7354317414582,-412.73543221327606,-404.15927364572474,-416.17016440471247,-410.45253086528544,[0.602],46.448556641993186,0.046,0.602,"(0,)",-413.2896830011434,-404.15927370455626,-413.2896834706184,[0.625],44.65525308044662,0.625
10,1.2094736842105263,-410.4256824310096,-410.42568283550304,-401.87918370562613,-413.8721215745479,-408.1257294217454,[0.496],37.42688663154021,0.056,0.496,"(0,)",-410.9766506477522,-401.8791837529514,-410.97665105045553,[0.535],35.1114218810514,0.535
11,1.3586842105263157,-408.1159334813777,-408.11593360106076,-399.5990940890532,-411.5740790532951,-405.79892838997756,[0.392],30.312032792222755,0.078,0.392,"(0,)",-408.66361867587483,-399.5990940944419,-408.66361879561737,[0.445],27.059665383659674,0.445
12,1.5078947368421054,-405.80618408145057,-405.8061841941895,-397.3190040748873,-409.2760362451382,-403.47212677801565,[0.336],24.37461787609874,0.116,0.336,"(0,)",-406.350586229363,-397.3190040839944,-406.3505863401258,[0.4],20.1889031181088,0.4
13,1.6571052631578949,-403.49643469679467,-403.49643479356274,-395.0389141106037,-406.97799340322933,-401.14532530886765,[0.276],19.495561647076205,0.164,0.276,"(0,)",-404.0375538113185,-395.03891411862077,-404.0375539070566,[0.32],14.389002036460266,0.32
14,1.8063157894736843,-401.1866853139384,-401.1866853921999,-392.75882418473196,-404.6799506108731,-398.81852387350204,[0.236],15.460717737489784,0.22,0.236,"(0,)",-401.7245213829672,-392.7588241892228,-401.72452146804227,[0.22],10.100128678744007,0.22
15,1.9555263157894736,-398.8769357185824,-398.8769358881254,-390.4787342329757,-402.381907693833,-396.4917220932341,[0.184],12.118032816267005,0.274,0.184,"(0,)",-399.41148876275446,-390.4787342366664,-399.41148892672703,[0.15],7.200338983681486,0.15
16,2.1047368421052632,-396.56718612380536,-396.5671863749884,-388.1986442331709,-400.08386493386195,-394.1649203912219,[0.144],9.490584840237993,0.314,0.144,"(0,)",-397.09845610602264,-388.1986442377358,-397.0984563620148,[0.105],5.265966261183416,0.105
17,2.253947368421053,-394.2574367796189,-394.257437002483,-385.9185543214712,-397.7858221323138,-391.8381189255324,[0.11],7.474609290871409,0.378,0.11,"(0,)",-394.7854237456636,-385.91855432336934,-394.7854239730802,[0.065],4.123309809218104,0.065
18,2.403157894736842,-391.94768769711953,-391.9476877574756,-383.6384643390273,-395.48777931833683,-389.5113179508213,[0.08],5.939224254548246,0.432,0.08,"(0,)",-392.4723916397893,-383.6384643416013,-392.4723916988717,[0.04],3.330359476313625,0.04
19,2.5523684210526314,-389.6379381934085,-389.63793830120983,-381.3583743612202,-393.18973633426697,-387.18451645832613,[0.074],4.746374567785136,0.484,0.074,"(0,)",-390.1593591015134,-381.3583743641291,-390.15935920873244,[0.035],2.841135961645436,0.035
20,2.701578947368421,-387.32818858754285,-387.328188793366,-379.0782842159448,-390.89169336184216,-384.857714947255,[0.066],3.65363673146283,0.524,0.066,"(0,)",-387.84632645972226,-379.0782842255455,-387.8463266665528,[0.035],2.3672362795875337,0.035
21,2.8507894736842103,-385.0184392010496,-385.0184393894517,-376.79819420527707,-388.5936508796712,-382.53091338922974,[0.05],2.714154215395569,0.576,0.05,"(0,)",-385.5332940417915,-376.7981942157336,-385.5332942299392,[0.025],1.9949346835234993,0.025
22,3.0,-382.7086899009972,-382.70869003236345,-374.51810414333573,-386.29560805492054,-380.2041118908462,[0.038],2.063589467002324,0.618,0.038,"(0,)",-383.2202616854406,-374.5181041564423,-383.2202618229156,[0.02],1.657681018139652,0.02
23,3.0749999999999997,-381.54770462012397,-381.5477048289876,-373.3720271433074,-385.14050712052716,-379.0345556107602,[0.032],1.787593767936854,0.63,0.032,"(0,)",-382.0576262089034,-373.37202715723214,-382.05762641653877,[0.02],1.5186571439948509,0.02
24,3.2785714285714285,-378.3964593772153,-378.3964594891756,-370.26124716888387,-382.00523331314014,-375.8600456884311,[0.02],1.2661972038991776,0.674,0.02,"(0,)",-378.90190183751093,-370.2612471705892,-378.9019019540116,[0.02],1.1412994467674928,0.02
25,3.4821428571428568,-375.2452136056606,-375.24521388439143,-367.15046647394655,-378.8699591054679,-372.6855356059864,[0.02],0.8683319672150518,0.712,0.02,"(0,)",-375.7461769604544,-367.15046648545086,-375.74617723852964,[0.015],0.8453572639795118,0.015
26,3.685714285714285,-372.09396836603116,-372.0939685499258,-364.039686247551,-375.73468563610754,-369.5110255176959,[0.012],0.5689927059775576,0.77,0.012,"(0,)",-372.5904525815124,-364.0396862547777,-372.5904527721528,[0.015],0.5519469087022083,0.015
27,3.889285714285714,-368.9427229687554,-368.94272314370454,-360.9289058321284,-372.5994117849846,-366.33651553306356,[0.008],0.37165534916482784,0.806,0.008,"(0,)",-369.4347280538179,-360.9289058416069,-369.4347282378721,[0.005],0.3797969308408654,0.005
28,4.092857142857143,-365.7914774867384,-365.7914776933402,-357.8181254071004,-369.4641379519776,-363.1620055898469,[0.006],0.21100263096728322,0.84,0.006,"(0,)",-366.279003445477,-357.81812541969504,-366.2790036638165,[0.005],0.2856083356061955,0.005
29,4.296428571428572,-362.6402320292755,-362.64023225399194,-354.7073454964426,-366.3288636909597,-359.98749558444865,[0.004],0.1276407742630441,0.87,0.004,"(0,)",-363.1232789069599,-354.7073454969017,-363.12327912558465,[0.005],0.1914275455786848,0.005
30,4.5,-359.4889866631012,-359.48898686377083,-351.59656515144724,-363.1935898812381,-356.8129859487294,[0.004],0.05321340370409754,0.904,0.004,"(0,)",-359.96755439931906,-351.5965651519941,-359.9675546030965,[0.005],0.09724364613285194,0.005
31,4.65,-357.16701628806976,-357.1670165304715,-349.30441082317645,-360.88338824997487,-354.47387333001416,[0.],0.015,0.914,0.0,"(0,)",-357.642283620069,-349.3044108329565,-357.64228386550866,[0.005],0.027844891381680323,0.005
32,5.550000000000001,-343.2351945342997,-343.2351947319595,-335.5514874717361,-347.0221776376393,-340.50667807060034,[0.],0.015,0.962,0.0,"(0,)",-343.690659427873,-335.5514874754028,-343.69065962916824,[0.],0.015,0.0
33,6.449999999999999,-329.26363781769584,-329.2636380081335,-321.766971374693,-333.10242981924927,-326.57620901493533,[0.],0.015,0.992,0.0,"(0,)",-329.69960711936005,-321.76697137601985,-329.6996073029781,[0.],0.015,0.0
34,7.3500000000000005,-315.16975706421687,-315.1697572220797,-307.8531248705231,-319.0765368565425,-312.5273592031449,[0.],0.015,0.998,0.0,"(0,)",-315.58596672169574,-307.8531248725338,-315.58596688557265,[0.],0.015,0.0
35,8.25,-301.0752556797977,-301.07525575485647,-293.9392785232891,-305.0472024973644,-298.47772117645036,[0.],0.015,1.0,0.0,"(0,)",-301.47178157379295,-293.939278523966,-301.47178164957916,[0.],0.015,0.0
