seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
80,0.0001,80,0.1,1,1.5,-0.2251299855472619,0.2725,-0.23839598957391972,0.283,0.000450732,0.0,0.0,-0.6834316695390925,-0.6863901191542994,-0.8868406077259976,-0.8819193215959957,0.20273963593888814,0.2931161015276819
80,0.00016378937069540646,80,0.1,1,1.5,-0.22512998094515146,0.2725,-0.23839598888741692,0.283,0.000450732,0.0,0.0,-0.6833913013250614,-0.6863507970893237,-0.8868406076092432,-0.881919321508018,0.20273963587839725,0.29311610096527874
80,0.00026826957952797245,80,0.1,1,1.5,-0.2251299835346329,0.2725,-0.2383959925736414,0.283,0.000450732,0.0,0.0,-0.6833251829320133,-0.6862863922014487,-0.8868406077734851,-0.8819193216344619,0.2027396339303325,0.2931160980434545
80,0.00043939705607607906,80,0.1,1,1.5,-0.2251299825478728,0.2725,-0.23839598960495068,0.283,0.000450732,0.0,0.0,-0.6832168876660767,-0.6861809034332357,-0.886840607915558,-0.8819193212475928,0.20273961821457012,0.29311607374233845
80,0.0007196856730011522,80,0.1,1,1.5,-0.22512998501803566,0.2725,-0.2383959895009666,0.283,0.000450732,0.0,0.0,-0.6830395119190048,-0.6860081244522939,-0.886840607884995,-0.8819193212295031,0.20273961870621868,0.29311607707375736
80,0.0011787686347935866,80,0.1,1,1.5,-0.22512998207546406,0.2725,-0.23839598990599795,0.283,0.000450732,0.0,0.0,-0.6827489895099639,-0.6857251309671828,-0.8868406077237567,-0.8819193217813651,0.2027396395409606,0.2931161036393052
80,0.0019306977288832496,80,0.1,1,1.5,-0.26245459372520236,0.265,-0.2624474435004607,0.282,0.000450732,0.0,0.0,-0.6822834015795667,-0.6852700185207111,-0.8878795220901711,-0.8804546777577387,0.15376572557480706,0.2047846377486183
80,0.0031622776601683794,80,0.1,1,1.5,-0.26245459230447366,0.26,-0.2678008686637637,0.279,0.000450732,0.0,0.0,-0.6815371482070625,-0.6845379679945758,-0.8881301089250858,-0.880101405140877,0.14682210928388534,0.1888133204756333
80,0.005179474679231213,80,0.1,1,1.5,-0.26245459208603367,0.2575,-0.28279622949482275,0.276,0.000450732,0.0,0.0,-0.6803187099694011,-0.6833420964847557,-0.8885432690725261,-0.8800609700643189,0.1410798001848838,0.17560435486248896
80,0.008483428982440717,80,0.1,1,1.5,-0.2669623401033972,0.24,-0.33363328993434294,0.263,0.000450732,0.0,0.0,-0.6783785555955787,-0.6814286941181147,-0.89132733204347,-0.8809329177510038,0.11574983189383911,0.12840962179563806
