seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
80,80,1.0,-420.84775216489396,0.42625234887498886,-396.44754860487,-396.27998262357016,-429.12113194219626,-396.68339019872036,-428.94199304797405,-396.3706566164782,-418.0396107836497
