seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
5,0.5,5,0.05,3,1.5,0.6303132636700052,0.13,0.76759686274526,0.12,0.000226946,0.515,0.53,-4.990806539846461,-4.95271324957741,-4.830110776910809
5,0.5512820512820513,5,0.05,3,1.5,0.9950600818566618,0.105,1.0890800007982184,0.104,0.000226946,0.5975,0.596,-4.5572506829552735,-4.500415383243463,-4.623017955290801
5,0.6025641025641025,5,0.05,3,1.5,0.8853042114428054,0.085,1.0144328641104636,0.081,0.000226946,0.67,0.663,-4.032961337279385,-3.9550460150309896,-4.435147391103558
5,0.6538461538461539,5,0.05,3,1.5,0.8477739271389491,0.075,0.9623020482908899,0.062,0.000226946,0.7425,0.729,-3.466712019832529,-3.366374758303285,-4.240383300448559
5,0.7051282051282051,5,0.05,3,1.5,0.8646697156031667,0.055,0.9452015192532753,0.044,0.000226946,0.78,0.797,-2.8699581705717567,-2.7415222702725432,-4.039497799394678
5,0.7564102564102564,5,0.05,3,1.5,0.8277524860730355,0.045,0.9194702232935787,0.031,0.000226946,0.8225,0.845,-2.2578534755539312,-2.1002955503551264,-3.862939944279121
5,0.8076923076923077,5,0.05,3,1.5,0.7908352059755619,0.03,0.9493878546503239,0.024,0.000226946,0.875,0.877,-1.642792199635362,-1.4562896356790007,-3.6834770884576975
5,0.858974358974359,5,0.05,3,1.5,0.7612356333370552,0.0225,0.9194496454869523,0.022,0.000226946,0.89,0.9,-0.971505982351188,-0.7593195837185021,-3.512880789577378
5,0.9102564102564102,5,0.05,3,1.5,0.7438640870795988,0.0225,0.8598569338499478,0.017,0.000226946,0.9125,0.926,-0.2513127144269855,-0.014870588296458152,-3.3630537576009107
5,0.9615384615384615,5,0.05,3,1.5,0.7498557489834073,0.01,0.8534768412968644,0.013,0.000226946,0.945,0.944,0.509304749426811,0.7650736234999286,-3.244956862549334
5,1.0128205128205128,5,0.05,3,1.5,0.752528589315255,0.005,0.8407044857464031,0.009,0.000226946,0.9625,0.959,1.282686074752191,1.5576473333734786,-3.1264498639393286
5,1.064102564102564,5,0.05,3,1.5,0.7552014258786284,0.005,0.8432175548271293,0.006,0.000226946,0.975,0.971,2.085069329004691,2.378917692742843,-3.007868288657976
5,1.1153846153846154,5,0.05,3,1.5,0.724190969053378,0.0025,0.8929678193180689,0.003,0.000226946,0.98,0.979,2.8874525516276024,3.2001880218290673,-2.886301012551466
5,1.1666666666666665,5,0.05,3,1.5,0.726744999356635,0.0,0.8931170331421293,0.002,0.000226946,0.99,0.985,3.689835744920094,4.021458323871666,-2.7626147371569973
5,1.217948717948718,5,0.05,3,1.5,0.7632199184880571,0.0,0.8437352666742814,0.002,0.000226946,0.9975,0.987,4.522156224720436,4.878023088992552,-2.653230720689224
5,1.2692307692307692,5,0.05,3,1.5,0.7658927460091374,0.0,0.8419428229930884,0.001,0.000226946,0.9975,0.989,5.361844449080419,5.743161675810306,-2.5533621462286216
5,1.3205128205128205,5,0.05,3,1.5,0.7580530910577916,0.0,0.8507998635047015,0.0,0.000226946,0.9975,0.992,6.202810841294487,6.609395836676312,-2.479020904337898
5,1.3717948717948718,5,0.05,3,1.5,0.7619043603037319,0.0,0.8647523021941282,0.0,0.000226946,1.0,0.994,7.053602899444745,7.488576755934453,-2.410776652625209
5,1.423076923076923,5,0.05,3,1.5,0.7898068746090906,0.0,0.8877359493027018,0.0,0.000226946,1.0,0.997,7.913152842959269,8.379297477861336,-2.3471392171112746
5,1.4743589743589745,5,0.05,3,1.5,0.817709472555008,0.0,0.9001639236843854,0.0,0.000226946,1.0,0.998,8.772702749989026,9.270018168797211,-2.280982192118613
5,1.5256410256410255,5,0.05,3,1.5,0.8456120119945081,0.0,0.9314408964359053,0.0,0.000226946,1.0,0.998,9.632252711203122,10.160738903678524,-2.211527539783746
5,1.5769230769230769,5,0.05,3,1.5,0.8735145508491533,0.0,0.9531613226983726,0.0,0.000226946,1.0,1.0,10.495493932346625,11.056282890149978,-2.1523810473066463
5,1.6282051282051282,5,0.05,3,1.5,0.8616296074697013,0.0,0.9750623749216591,0.0,0.000226946,1.0,1.0,11.364083379324365,11.95881522968785,-2.1103729452595488
5,1.6794871794871795,5,0.05,3,1.5,0.9147574255204429,0.0,1.0155016761264097,0.0,0.000226946,1.0,1.0,12.232672787775021,12.861347533603482,-2.0648246750102395
5,1.7307692307692308,5,0.05,3,1.5,0.9320778749979628,0.0,1.015016609988321,0.0,0.000226946,1.0,1.0,13.131472154557184,13.78843380714798,-2.033634842902333
5,1.782051282051282,5,0.05,3,1.5,0.9341552427807547,0.0,1.0160588122729768,0.0,0.000226946,1.0,1.0,14.058693284038977,14.742496130552144,-2.0052091201319873
5,1.8333333333333333,5,0.05,3,1.5,0.9362326030589729,0.0,1.017101003191623,0.0,0.000226946,1.0,1.0,15.000751651795369,15.70915055670212,-1.9854086573455847
5,1.8846153846153846,5,0.05,3,1.5,0.938309966831038,0.0,1.018143203228484,0.0,0.000226946,1.0,1.0,15.947838388099642,16.680462838004143,-1.9771840928525692
5,1.935897435897436,5,0.05,3,1.5,0.9403873419492085,0.0,1.0191854112970207,0.0,0.000226946,1.0,1.0,16.900724311733185,17.656511115707314,-1.9687619602066424
5,1.9871794871794872,5,0.05,3,1.5,0.9445779095766952,0.0,1.0253682494128846,0.0,0.000226946,1.0,1.0,17.880227563429315,18.654810307924773,-1.961885092865501
5,2.0384615384615383,5,0.05,3,1.5,0.9492053818123319,0.0,1.032614131474006,0.0,0.000226946,1.0,1.0,18.86584768576357,19.65821110923783,-1.9550806377155727
5,2.0897435897435894,5,0.05,3,1.5,0.9538328632485369,0.0,1.0398597635711104,0.0,0.000226946,1.0,1.0,19.851467695942343,20.661611809600668,-1.948075249738605
5,2.141025641025641,5,0.05,3,1.5,1.020968929558134,0.0,1.0856976190836067,0.0,0.000226946,1.0,1.0,20.84073887956566,21.66982342686937,-1.9438964838311794
5,2.1923076923076925,5,0.05,3,1.5,0.8739133292590826,0.0,1.033736760814283,0.0,0.000226946,1.0,1.0,21.830456604238197,22.678623438496253,-1.9398962800528794
5,2.2435897435897436,5,0.05,3,1.5,0.8781124344941819,0.0,1.0420924839498578,0.0,0.000226946,1.0,1.0,22.820174240684356,23.687423341034375,-1.9357659054130663
5,2.2948717948717947,5,0.05,3,1.5,0.8679370953046709,0.0,1.0504482030223796,0.0,0.000226946,1.0,1.0,23.809891843065426,24.696223206309813,-1.9313888235281784
5,2.346153846153846,5,0.05,3,1.5,0.9081487426392783,0.0,1.0097202978890443,0.0,0.000226946,1.0,1.0,24.799609492444432,25.70502312800802,-1.9269334198066348
5,2.3974358974358974,5,0.05,3,1.5,0.915608048011487,0.0,1.0115670924961473,0.0,0.000226946,1.0,1.0,25.789327113869458,26.713823015829604,-1.9222433408271034
5,2.448717948717949,5,0.05,3,1.5,0.9230673525019386,0.0,1.0205921893131815,0.0,0.000226946,1.0,1.0,26.77904473313067,27.722622901761447,-1.9171429804886029
5,2.5,5,0.05,3,1.5,0.9329150157020738,0.0,1.0302705538256074,0.0,0.000226946,1.0,1.0,27.771768700907714,28.73446078079662,-1.9088918881568084
