seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
80,80,0.5835360146411348,-0.12384112376331054,0.2603185909088369,-0.4647101755200865,-0.6585040427300677,-1.0067692013900928,-0.8252796484620116,-0.8930595788623507,-0.3205712229006271,0.1577423926272775
