,Rho,Test_worst,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_worst,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.0002,0.09392616949309283,-1.050332072805452,-0.9273095596735764,0.6661289008211184,-1.4242073316582216,-0.4295014753043646,[0.562],7.828619259518641,0.0,0.562,"(0,)",0.09392616949309283,-1.0598427492999798,0.5126131061375716,-0.9051126197663447,[0.5675],7.964877599990667,0.5675
1,0.0003275787413908129,0.09392616966207978,-1.0502470562993955,-0.9273095596594654,0.6661289051179584,-1.4242073307880285,-0.42950147518754067,[0.562],7.827662998937063,0.0,0.562,"(0,)",0.09392616966207978,-1.0597556244813795,0.5126131092850563,-0.9051126199972387,[0.5675],7.963886600684287,0.5675
2,0.0005365391590559449,0.09392616746217763,-1.0501078084406477,-0.9273095594934223,0.6661289047407839,-1.424207331674252,-0.4295014742397382,[0.562],7.826096717586333,0.0,0.562,"(0,)",0.09392616746217763,-1.0596129233395826,0.5126131093862294,-0.9051126194799199,[0.5675],7.962263431606808,0.5675
3,0.0008787941121521581,0.09392616903236217,-1.049879735015559,-0.9273095596621329,0.6661289034212329,-1.4242073316016421,-0.4295014744046129,[0.562],7.823531312007891,0.0,0.562,"(0,)",0.09392616903236217,-1.0593791938717247,0.5126131081552384,-0.9051126196268211,[0.5675],7.9596048430288215,0.5675
4,0.0014393713460023043,0.09392616973018712,-1.0495061748411894,-0.9273095594657764,0.6661289046787743,-1.424207326788416,-0.42950147442681696,[0.562],7.819329465061986,0.0,0.562,"(0,)",0.09392616973018712,-1.0589963698393208,0.5126131088434673,-0.9051126195498733,[0.5675],7.955250372886249,0.5675
5,0.002357537269587173,0.09392616846636384,-1.0488943236756094,-0.9273095596696664,0.6661289062632386,-1.4242073313748662,-0.4295014748618518,[0.562],7.812447297252535,0.0,0.562,"(0,)",0.09392616846636384,-1.05836934520934,0.5126131083806561,-0.9051126200027346,[0.5675],7.94811821479651,0.5675
6,0.0038613954577664993,0.09392616976205566,-1.047892175767582,-0.9273095596019764,0.6661289026224012,-1.4242073314538137,-0.42950147548544193,[0.562],7.801174999908866,0.0,0.562,"(0,)",0.09392616976205566,-1.0573423449245005,0.5126131049153891,-0.9051126200444078,[0.5675],7.936436473753836,0.5675
7,0.006324555320336759,0.09392616920084775,-1.046250764083596,-0.9273095594196233,0.6661289006861629,-1.4242073316776827,-0.42950147493983587,[0.562],7.782712180568569,0.0,0.562,"(0,)",0.09392616920084775,-1.0556602277174898,0.5126131073667508,-0.9051126192533371,[0.5675],7.917303046853871,0.5675
8,0.010358949358462426,0.09392616989152504,-1.043562306136907,-0.9273095593001643,0.6661288986282101,-1.4242073299255904,-0.4295014772996158,[0.561],7.752503661836143,0.0,0.561,"(0,)",0.09392616989152504,-1.0529050984881732,0.5126131049089125,-0.905112619384347,[0.5675],7.885964512943171,0.5675
9,0.016966857964881434,0.09392616742193481,-1.039158898670641,-0.9273095595835861,0.6661289043393518,-1.4242073304259923,-0.4295014748348793,[0.557],7.703172403553554,0.0,0.557,"(0,)",0.09392616742193481,-1.0483924904720399,0.5126131087870994,-0.9051126198512724,[0.5625],7.834820793808048,0.5625
10,0.027789909887462747,0.0890057129927326,-1.0319551612925901,-0.9275226177057889,0.6531623816578493,-1.4218694506505805,-0.4352875946129785,[0.552],7.5743811854680505,0.0,0.552,"(0,)",0.0890057129927326,-1.0410120382942742,0.49796034332678546,-0.9070568811830424,[0.5625],7.670207729413846,0.5625
11,0.045516918521495774,0.01872067275076707,-1.0204283432796948,-0.9289333773350641,0.6256771157721889,-1.3859515074715754,-0.45940405604241075,[0.546],7.144032748881728,0.0,0.546,"(0,)",0.01872067275076707,-1.0292425247799528,0.486378967335483,-0.909174184136759,[0.56],7.2416996126864115,0.56
12,0.07455187440629876,-0.04619341614045606,-1.002229582472166,-0.9253626910072033,0.551688114215791,-1.3262291132861017,-0.5268570470240708,[0.547],6.522860395702112,0.0,0.547,"(0,)",-0.04619341614045606,-1.0107321201070283,0.43911416367455414,-0.9050519414514993,[0.5575],6.638669673641646,0.5575
13,0.12210804593170653,-0.21505536109355697,-0.9760252993015429,-0.926170846065494,0.23864176273105062,-1.2357987924784455,-0.6183261843479774,[0.534],5.049862540200198,0.001,0.534,"(0,)",-0.21505536109355697,-0.9838692573906647,0.18115895810398905,-0.9241037276344072,[0.545],5.069324946449399,0.545
14,0.2,-0.33617324548606514,-0.9440070626833906,-0.9212040730841966,0.10395948362291911,-1.139836531090559,-0.7166448407814342,[0.502],3.8034119153390593,0.005,0.502,"(0,)",-0.33617324548606514,-0.9501685672031521,0.07453619804019294,-0.9333242344098513,[0.5125],3.804640418274386,0.5125
15,0.22,-0.45919485400202265,-0.9377360765907029,-0.9181385250346893,-0.08371578021153157,-1.0677976410657495,-0.7703009586401743,[0.49],2.9600279366506532,0.006,0.49,"(0,)",-0.45919485400202265,-0.9434026656656499,-0.15980226858204985,-0.9508548452874876,[0.495],2.7201598647484158,0.495
16,0.3136842105263158,-0.7068268774427066,-0.9175686486398453,-0.9152923403904933,-0.32705085631449465,-0.9723688408759925,-0.8703211137310032,[0.424],1.5965793708610108,0.018,0.424,"(0,)",-0.7068268774427066,-0.9211445134702562,-0.3462384999075064,-0.9438004081846161,[0.41],1.498153985179518,0.41
17,0.4073684210526316,-0.7816994243318064,-0.9055376958898732,-0.9146823598554286,-0.5712098205310598,-0.9490316714038233,-0.8817974062585743,[0.34],0.8612681766474062,0.033,0.34,"(0,)",-0.7816994243318064,-0.907772904196534,-0.6207866421755659,-0.931405245538767,[0.3575],0.7606356688818892,0.3575
18,0.5010526315789473,-0.8430202103747837,-0.8988188101949122,-0.9096947534738201,-0.7131147488755197,-0.9362838047487405,-0.8861933629759337,[0.273],0.4622478884729678,0.045,0.273,"(0,)",-0.8430202103747837,-0.9006751786986052,-0.749173513338774,-0.9174098414493805,[0.2775],0.39119973401314745,0.2775
