seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
0,0,0.6398305461079243,-0.1407587168289252,0.28425750170935593,-0.6670905289972228,-0.7778850670297127,-1.0269164032536415,-0.8309851926442082,-0.8803530159578884,-0.5745543938158185,0.1953828280005155
