seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
90,90,0.6111286223938412,-0.1991136037315402,0.28450807659177435,-0.6329183326287158,-0.7716359668517601,-1.020944015309778,-0.8294445970711566,-0.9058839175594138,-0.5221509308438996,0.2136135945464824
