seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in
30,30,0.6069150945143509,0.41348235643600645,0.2463660575694328,-0.30280742691168816,-0.6036793886932237,-1.001662155636947
