seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
10,0.0001,10,0.35,2,1,-433.6975788304319,1.0,-432.99714871221073,1.0
10,0.00021544346900318845,10,0.35,2,1,-433.6977476720322,1.0,-432.9969873495484,1.0
10,0.00046415888336127773,10,0.35,2,1,-433.7026001860862,1.0,-433.0057977066025,1.0
10,0.001,10,0.35,2,1,-433.6970234439934,1.0,-433.0011128368873,1.0
10,0.002154434690031882,10,0.35,2,1,-433.67054653170925,1.0,-432.9779706530221,1.0
10,0.004641588833612777,10,0.35,2,1,-433.62040369771205,1.0,-432.92883232744805,1.0
10,0.01,10,0.35,2,1,-433.512708984962,1.0,-432.82299150227686,1.0
10,0.021544346900318822,10,0.35,2,1,-433.28067904756165,1.0,-432.59495388026806,1.0
10,0.046415888336127774,10,0.35,2,1,-432.7807829002156,1.0,-432.1036585940821,1.0
10,0.1,10,0.35,2,1,-431.7037910415644,1.0,-431.0451955119879,1.0
10,0.11,10,0.35,2,1,-431.50280045440144,1.0,-430.8476626798473,1.0
10,0.17357142857142857,10,0.35,2,1,-430.22507196936914,1.0,-429.59191660167056,1.0
10,0.23714285714285716,10,0.35,2,1,-428.947343706845,1.0,-428.3361706312352,1.0
10,0.3007142857142857,10,0.35,2,1,-427.669615328938,1.0,-427.0804246276106,0.998
10,0.36428571428571427,10,0.35,2,1,-426.39188692520634,0.995,-425.82467860333463,0.994
10,0.4278571428571428,10,0.35,2,1,-425.1141583905834,0.975,-424.568932410743,0.976
10,0.49142857142857144,10,0.35,2,1,-423.8364298826085,0.96,-423.3131862720516,0.968
10,0.555,10,0.35,2,1,-422.55870151898756,0.94,-422.0574402500367,0.926
10,0.6185714285714285,10,0.35,2,1,-421.28097295011685,0.85,-420.80169404611655,0.85
10,0.6821428571428572,10,0.35,2,1,-420.00324452923326,0.78,-419.5459479882153,0.752
10,0.7457142857142857,10,0.35,2,1,-418.72551599942847,0.68,-418.2902018128207,0.664
10,0.8092857142857143,10,0.35,2,1,-417.4477875303668,0.545,-417.0344557110436,0.606
10,0.8728571428571429,10,0.35,2,1,-416.17005912932007,0.43,-415.778709694471,0.532
10,0.9364285714285714,10,0.35,2,1,-414.8923307027599,0.365,-414.52296361779054,0.456
10,1.0,10,0.35,2,1,-413.61460217285384,0.325,-413.26721742509517,0.406
10,1.1,10,0.35,2,1,-411.6046923831664,0.275,-411.2918866008967,0.316
10,1.2625000000000002,10,0.35,2,1,-408.3385883385771,0.19,-408.0819734009261,0.22
10,1.425,10,0.35,2,1,-405.07248507516965,0.11,-404.87206100844395,0.154
10,1.5875000000000001,10,0.35,2,1,-401.8063814227082,0.085,-401.66214822689926,0.126
10,1.75,10,0.35,2,1,-398.5248566678178,0.08,-398.4386017016965,0.104
10,1.9125,10,0.35,2,1,-395.21877921830367,0.06,-395.1884111890606,0.09
10,2.075,10,0.35,2,1,-391.89278525171494,0.05,-391.920120083668,0.07
10,2.2375,10,0.35,2,1,-388.54583719344066,0.04,-388.63036756249915,0.052
10,2.4000000000000004,10,0.35,2,1,-385.191859179795,0.04,-385.3328053889347,0.038
10,2.5625,10,0.35,2,1,-381.8378813075982,0.03,-382.0352434013953,0.034
10,2.725,10,0.35,2,1,-378.48390333012486,0.02,-378.7376813039406,0.026
10,2.8875,10,0.35,2,1,-375.06651181728836,0.02,-375.37576300329687,0.022
10,3.0500000000000003,10,0.35,2,1,-371.4196058976054,0.025,-371.7903676086941,0.024
10,3.2125000000000004,10,0.35,2,1,-367.4185348405423,0.025,-367.83090267454304,0.026
10,3.375,10,0.35,2,1,-363.0658750424851,0.03,-363.51175055359323,0.024
10,3.5375,10,0.35,2,1,-358.3705051373088,0.02,-358.8485908275944,0.02
10,3.7,10,0.35,2,1,-353.34459166447954,0.015,-353.8563979871709,0.012
10,3.8625000000000003,10,0.35,2,1,-348.0580922179138,0.015,-348.6042897858062,0.012
10,4.025,10,0.35,2,1,-342.5910304457856,0.015,-343.1716546505258,0.01
10,4.1875,10,0.35,2,1,-336.9987710258556,0.02,-337.61485580859056,0.012
10,4.35,10,0.35,2,1,-331.3162704240651,0.015,-331.96888388780843,0.01
10,4.5125,10,0.35,2,1,-325.56533008212085,0.015,-326.25535458326164,0.01
10,4.675000000000001,10,0.35,2,1,-319.7610783545154,0.01,-320.4892605520194,0.006
10,4.8375,10,0.35,2,1,-313.9143877611735,0.005,-314.68135037832974,0.006
10,5.0,10,0.35,2,1,-308.0333301568576,0.005,-308.83959206451163,0.006
