,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,mean_valid_cover,mean_test_cover,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.25_valid_cover,0.25_test_cover,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time,0.75_valid_cover,0.75_test_cover
0,0.05,1.0,-0.8811634089516787,0.32428,-0.8849742919172965,0.322264,0.0029529162,0.0,0.0,0.05,1.0,-0.9314661269531813,0.0,-0.9011349175103105,0.0,0.002647513,0.0,0.0,0.05,1.0,-0.846529568621005,0.7625,-0.867544619608187,0.755,0.003144353,0.0,0.0
1,0.1,1.0,-0.863642737763906,0.33272,-0.879868482480083,0.33430666666666664,0.0029709681999999997,0.0,0.0,0.1,1.0,-0.8986119146012609,0.0,-0.9017558402297132,0.0,0.002519373,0.0,0.0,0.1,1.0,-0.8415628560319615,0.775,-0.8602948562295796,0.7755000000000001,0.003525745,0.0,0.0
2,0.15,1.0,-0.8729456579435959,0.34563333333333335,-0.8799556976238588,0.3440186666666667,0.0026935439,0.0,0.0,0.15,1.0,-0.8980786539051068,0.0,-0.9092991558810968,0.0,0.002414653,0.0,0.0,0.15,1.0,-0.8353528682880462,0.8,-0.8500973167326895,0.783,0.002952654,0.0,0.0
3,0.2,1.0,-0.874975300393351,0.34369999999999995,-0.8792797578430694,0.34368533333333334,0.002491923,0.0,0.0,0.2,1.0,-0.9134846179804668,0.0,-0.8933090145197553,0.0,0.002196204,0.0,0.0,0.2,1.0,-0.8331672193365849,0.79625,-0.8703811843551548,0.783,0.002671364,0.0,0.0
4,0.23,1.0,-0.8673026002086122,0.35544666666666663,-0.8752588301738434,0.35468,0.0027013649,0.0,0.0,0.23,1.0,-0.8913923694703617,0.0,-0.900868477444166,0.0,0.002416473,0.0,0.0,0.23,1.0,-0.8204603414523777,0.84,-0.8597859589474277,0.844,0.002860614,0.0,0.0
5,0.25,1.0,-0.8825555850593875,0.35788000000000003,-0.8773285289877243,0.357792,0.0027503969000000003,0.0,0.0,0.25,1.0,-0.9183349396722189,0.0,-0.9020496474565286,0.0,0.002393394,0.0,0.0,0.25,1.0,-0.8409120353690408,0.83375,-0.8446322208636589,0.8374999999999999,0.002981985,0.0,0.0
6,0.3,1.0,-0.8782174058910731,0.3504333333333333,-0.8858959675508257,0.34932,0.0027943578,0.0,0.0,0.3,1.0,-0.9031744558899288,0.0,-0.9176015618537758,0.0,0.002658044,0.0,0.0,0.3,1.0,-0.8393888410612422,0.79,-0.8628397751055253,0.776,0.003054204,0.0,0.0
7,0.33,1.0,-0.8694862689160544,0.3533733333333333,-0.8701613172399608,0.354296,0.0030643433,0.0,0.0,0.33,1.0,-0.8903169981027561,0.0,-0.8947268282521158,0.0,0.00251165,0.0,0.0,0.33,1.0,-0.8244917874092903,0.7887500000000001,-0.8469169638536981,0.7785,0.00321133,0.0,0.0
8,0.35,1.0,-0.8718504518926635,0.34536,-0.8744205254525736,0.3517173333333333,0.0027851091999999997,0.0,0.0,0.35,1.0,-0.9036682105706171,0.0,-0.8941811923528189,0.0,0.002721118,0.0,0.0,0.35,1.0,-0.8169638605713219,0.765,-0.8575507135554598,0.774,0.002879728,0.0,0.0
