,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,mean_valid_cover,mean_test_cover,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.25_valid_cover,0.25_test_cover,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time,0.75_valid_cover,0.75_test_cover
0,0.05,1.0,-0.8657710917796233,0.3157066666666667,-0.8811098750738005,0.31183466666666665,0.0028463310999999997,0.0,0.0,0.05,1.0,-0.9006339892762135,0.0,-0.9018712936161983,0.0,0.002600633,0.0,0.0,0.05,1.0,-0.827337111995613,0.71875,-0.853607632861127,0.703,0.003010061,0.0,0.0
1,0.1,1.0,-0.8844191108251016,0.34182,-0.8895800205754119,0.34233066666666667,0.0074527542,0.0,0.0,0.1,1.0,-0.9056680197115486,0.0,-0.914803379447872,0.0,0.002622144,0.0,0.0,0.1,1.0,-0.8414812319668332,0.7937500000000001,-0.8671095053298534,0.799,0.005274368,0.0,0.0
2,0.15,1.0,-0.867842321134166,0.3467266666666667,-0.8778636880437906,0.344872,0.0027000993999999998,0.0,0.0,0.15,1.0,-0.9107283421845789,0.0,-0.8985149346540705,0.0,0.002418483,0.0,0.0,0.15,1.0,-0.8073258148838032,0.7987500000000001,-0.8610419719270578,0.807,0.002985894,0.0,0.0
3,0.2,1.0,-0.8743203842038653,0.3553533333333333,-0.8874353081437716,0.35238400000000003,0.0037344563,0.0,0.0,0.2,1.0,-0.9044633908034494,0.0,-0.9164049875796414,0.0,0.002443043,0.0,0.0,0.2,1.0,-0.8435342051437277,0.82,-0.8616128393090179,0.803,0.002913914,0.0,0.0
4,0.23,1.0,-0.8679399992641027,0.36234666666666665,-0.8817040694110789,0.35828533333333334,0.0051915336,0.0,0.0,0.23,1.0,-0.9001537718510357,0.0,-0.9042477440298378,0.0,0.002538034,0.0,0.0,0.23,1.0,-0.8364567631645419,0.85,-0.8614304481849049,0.8274999999999999,0.003192544,0.0,0.0
5,0.25,1.0,-0.8686505364403062,0.36467333333333335,-0.8869926306025598,0.3614826666666667,0.0030294796,0.0,0.0,0.25,1.0,-0.8895167690629643,0.0,-0.9067220472741517,0.0,0.002556203,0.0,0.0,0.25,1.0,-0.8401801857103969,0.81875,-0.8701061339227997,0.8115000000000001,0.003196884,0.0,0.0
6,0.3,1.0,-0.870463735708298,0.36279333333333336,-0.8828761330417992,0.359824,0.0028530856,0.0,0.0,0.3,1.0,-0.8916354128988598,0.0,-0.9028194633824307,0.0,0.002316984,0.0,0.0,0.3,1.0,-0.8362547307893867,0.84875,-0.8626208083108791,0.8445,0.003357906,0.0,0.0
7,0.33,1.0,-0.8624549200697826,0.36935999999999997,-0.874956030688342,0.36550666666666665,0.0028326329,0.0,0.0,0.33,1.0,-0.8869369244038774,0.0,-0.8990030530969638,0.0,0.00253855,0.0,0.0,0.33,1.0,-0.8290827641746668,0.83375,-0.8505968704473693,0.8205,0.00321065,0.0,0.0
8,0.35,1.0,-0.8702407743483314,0.36506,-0.8853609041873693,0.362872,0.0031186529000000003,0.0,0.0,0.35,1.0,-0.8964416523594337,0.0,-0.9174992175404201,0.0,0.002796368,0.0,0.0,0.35,1.0,-0.8350003130744783,0.825,-0.8604658015499885,0.82,0.003531957,0.0,0.0
