seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
0,0.0001,0,0.15,2,1.5,551.7010044535162,1.0,551.7010014132806,1.0,0.011036372,0.0,0.0,551.7008653682386,551.7008653682386,551.7008635499205,551.7010746433134,551.7010578536195
0,0.1,0,0.15,2,1.5,556.9529749036718,1.0,556.9529749058935,1.0,0.011036372,0.0,0.0,556.952974528281,556.952974528281,556.9529748526762,556.952974919514,556.952974925846
0,0.105,0,0.15,2,1.5,557.2158433583688,1.0,557.2158433607034,1.0,0.011036372,0.0,0.0,557.2158430593299,557.21584305933,557.2158433201662,557.2158433704125,557.2158433755052
0,0.7366666666666667,0,0.15,2,1.5,590.2545793429333,0.61,590.2545793474368,0.58,0.011036372,0.1,0.096,590.254578713873,590.2545787138731,590.2545793094749,590.254579351459,590.2545793610685
0,1.3683333333333334,0,0.15,2,1.5,615.670142406407,0.33,615.6701424156554,0.316,0.011036372,0.62,0.644,615.6701416281884,615.6701416281883,615.6701423764902,615.6701424168704,615.6701424284144
0,2.0,0,0.15,2,1.5,630.5923513369138,0.3,630.592351369188,0.304,0.011036372,0.93,0.956,630.5923493361009,630.5923493361008,630.59235126941,630.5923513726763,630.5923514011355
0,2.05,0,0.15,2,1.5,631.3260117417385,0.3,631.3260117591701,0.304,0.011036372,0.95,0.972,631.3260105231159,631.326010523116,631.3260117026176,631.3260117623502,631.3260117794729
0,2.3666666666666667,0,0.15,2,1.5,634.5241288991971,0.3,634.5241289025392,0.304,0.011036372,0.98,0.996,634.524128797353,634.524128797353,634.5241288885755,634.5241289043757,634.5241289066695
0,2.683333333333333,0,0.15,2,1.5,635.2752022434337,0.25,635.2766773500697,0.272,0.011036372,1.0,1.0,635.3404942249317,635.340494224932,635.1828633899509,635.304680043526,635.310315716651
0,3.0,0,0.15,2,1.5,635.2750349058198,0.25,635.2765138359626,0.272,0.011036372,1.0,1.0,635.3404959564332,635.340495956433,635.1824576563483,635.3045888484141,635.3102390662815
0,3.1,0,0.15,2,1.5,635.2750020406845,0.25,635.2764817242243,0.272,0.011036372,1.0,1.0,635.3404963664674,635.3404963664673,635.1823779068012,635.3045709604048,635.3102240384674
0,3.592857142857143,0,0.15,2,1.5,635.2750104004234,0.25,635.2764899354146,0.272,0.011036372,1.0,1.0,635.3404977239858,635.3404977239859,635.1823967644809,635.3045760083876,635.3102284409377
0,4.085714285714285,0,0.15,2,1.5,635.2750517511259,0.25,635.2765303856744,0.272,0.011036372,1.0,1.0,635.340498826488,635.3404988264881,635.1824954888367,635.3045990731531,635.3102480004719
0,4.578571428571429,0,0.15,2,1.5,635.2750974613367,0.25,635.2765750896002,0.272,0.011036372,1.0,1.0,635.3404996779725,635.3404996779724,635.1826049736617,635.3046244460877,635.3102694784556
0,5.071428571428571,0,0.15,2,1.5,635.2751329875124,0.25,635.2766098225961,0.272,0.011036372,1.0,1.0,635.3404999564764,635.3404999564766,635.1826904634935,635.3046440307003,635.3102860125575
0,5.564285714285715,0,0.15,2,1.5,635.2751710069195,0.25,635.2766469890873,0.272,0.011036372,1.0,1.0,635.340500130859,635.3405001308588,635.1827820760286,635.3046649467475,635.3103036569843
0,6.057142857142857,0,0.15,2,1.5,635.2752111461116,0.25,635.2766862256063,0.272,0.011036372,1.0,1.0,635.3405002505352,635.3405002505352,635.1828788602108,635.3046870065541,635.3103222591359
0,6.550000000000001,0,0.15,2,1.5,635.2752515388302,0.25,635.276725708469,0.272,0.011036372,1.0,1.0,635.3405003268463,635.340500326846,635.1829763000973,635.3047091902068,635.3103409607508
0,7.042857142857143,0,0.15,2,1.5,635.2752905649252,0.25,635.2767638544742,0.272,0.011036372,1.0,1.0,635.3405003699867,635.3405003699866,635.1830704744146,635.3047306124816,635.3103590170022
0,7.5357142857142865,0,0.15,2,1.5,635.2753271123775,0.25,635.2767995770405,0.272,0.011036372,1.0,1.0,635.3405003886519,635.3405003886517,635.1831586898984,635.3047506664586,635.3103759174404
0,8.028571428571428,0,0.15,2,1.5,635.2753607516659,0.25,635.2768324565784,0.272,0.011036372,1.0,1.0,635.3405003899597,635.3405003899599,635.183239902166,635.3047691190886,635.3103914665206
0,8.521428571428572,0,0.15,2,1.5,635.2753918294337,0.25,635.2768628320969,0.272,0.011036372,1.0,1.0,635.3405003795466,635.3405003795467,635.1833149423164,635.3047861625259,635.310405826809
0,9.014285714285714,0,0.15,2,1.5,635.275421484385,0.25,635.2768918167005,0.272,0.011036372,1.0,1.0,635.3405003617389,635.3405003617388,635.1833865549038,635.3048024229251,635.3104195264386
0,9.507142857142858,0,0.15,2,1.5,635.2754515960422,0.25,635.2769212475669,0.272,0.011036372,1.0,1.0,635.3405003397635,635.3405003397636,635.1834592742136,635.3048189324177,635.3104334355033
0,10.0,0,0.15,2,1.5,635.2754846799579,0.25,635.2769535834855,0.272,0.011036372,1.0,1.0,635.3405003159565,635.3405003159567,635.1835391706438,635.304837071765,635.3104487177984
