seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
50,50,0.5752331405539464,-0.10402877717582668,0.26316367474104246,-0.6422865878981886,-0.7795704535141718,-1.082778868491481,-0.8929825558908883,-0.9601501819257386,-0.547750000142036,0.22920398263016017
