seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
80,80,0.614776277165354,-0.045388925691544166,0.31646265188629497,-0.63678485109815,-0.7798700322230542,-1.1091077866930488,-0.8707865590833158,-0.9200153505343621,-0.530457950307411,0.32520453072854383
