seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
20,20,1.0,-421.2051130540235,0.4688298545112966,-397.1241613579128,-397.01632011436806,-427.47965823848807,-397.250660664571,-428.67875548543907,-397.09455207664115,-418.3506783418643
